corpus_key,corpus_display_name,corpus_tier,corpus_unii,corpus_inchikey,gtopdb_ligand_id,gtopdb_name,gtopdb_inchikey,gtopdb_chembl_id,gtopdb_pubchem_cid,matched_on_source_name,normalised_name,ambiguous_pages_for_name,confirmation,interactions_pending
K1:11T51Q3082,Fasinumab,3,11T51Q3082,,8965,fasinumab,,,,fasinumab,fasinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:MS1J9720WC,Onartuzumab,3,MS1J9720WC,,8966,onartuzumab,,,,onartuzumab,onartuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:55KHL3P693,Galcanezumab,2,55KHL3P693,,8967,galcanezumab,,,,galcanezumab,galcanezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:55KHL3P693#gnlm,Galcanezumab-Gnlm,2,55KHL3P693,,8967,galcanezumab,,,,galcanezumab,galcanezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:Y5929UIJ5N,Opicapone,2,Y5929UIJ5N,ASOADIZOVZTJSR-UHFFFAOYSA-N,8988,opicapone,HVGGGVAREUUJQV-CHHVJCJISA-N,,135565903,opicapone,opicapone,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:L8LE0L691T,Ligelizumab,3,L8LE0L691T,,8997,ligelizumab,,,,ligelizumab,ligelizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:26F96HRJ3W,Quilizumab,3,26F96HRJ3W,,8998,quilizumab,,,,quilizumab,quilizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:926SHL95NC,Navoximod,3,926SHL95NC,YGACXVRLDHEXKY-WXRXAMBDSA-N,9019,navoximod,YTRRAUACYORZLX-UHFFFAOYSA-N,CHEMBL3629569,66558287,navoximod,navoximod,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:15O91A27I5,Eldelumab,3,15O91A27I5,,9047,eldelumab,,,,eldelumab,eldelumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9NKZ9LYZ06,Cenderitide,3,9NKZ9LYZ06,,9066,cenderitide,YZEJNKFJIYNYMP-MGAVOHMASA-N,CHEMBL2108721,155817506,cenderitide,cenderitide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:YI2S0GUQ2C,PL-3994,3,YI2S0GUQ2C,HSHVZRILAMZYHY-WXSGKXQHSA-N,9067,PL-3994,,,,PL-3994,pl 3994,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:7SE5582Q2P,Vosoritide,1,7SE5582Q2P,,9068,vosoritide,IGYWDDBBJPSOTG-WBAGYEQSSA-N,,119058036,vosoritide,vosoritide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:YB18NF020M,Satralizumab,1,YB18NF020M,,9093,satralizumab,,,,satralizumab,satralizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2372V1TKXK,Lanadelumab,2,2372V1TKXK,,9094,lanadelumab,,,,lanadelumab,lanadelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2372V1TKXK#flyo,Lanadelumab-Flyo,2,2372V1TKXK,,9094,lanadelumab,,,,lanadelumab,lanadelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:516MD5WQ24,Domagrozumab,3,516MD5WQ24,,9096,domagrozumab,,,,domagrozumab,domagrozumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:UJO03RO3K6,Timolumab,3,UJO03RO3K6,,9097,timolumab,,,,timolumab,timolumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:YB2EWE6139,Carotuximab,3,YB2EWE6139,,9098,carotuximab,,,,carotuximab,carotuximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2K30142185,Brimapitide,3,2K30142185,BAAXVYBAMNDCIB-BMCUWHFPSA-N,9101,brimapitide,,,,brimapitide,brimapitide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:SZ3778HS3S,AMG-820,3,SZ3778HS3S,,9106,AMG820,,,,AMG820,amg820,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5FJL6W0640,Cabiralizumab,3,5FJL6W0640,,9107,cabiralizumab,,,,cabiralizumab,cabiralizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K3:CHEMBL2109323,IMC-CS4,3,,,9109,LY3022855,,,,LY3022855,ly3022855,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2R27AB6766,Caplacizumab,2,2R27AB6766,,9123,caplacizumab,,,,caplacizumab,caplacizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:305OE8862Y,Corticorelin,1,305OE8862Y,,913,corticotropin-releasing factor,,,,corticotropin-releasing factor,corticotropin releasing factor,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:PNMZQWKBJIQQJL-FAUHKOHMSA-N,HUMAN CORTICOTROPIN RELEASING FACTOR,3,305OE8862Y,PNMZQWKBJIQQJL-FAUHKOHMSA-N,913,corticotropin-releasing factor,,,,corticotropin-releasing factor,corticotropin releasing factor,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:B800Z06O8K,Vanucizumab,3,B800Z06O8K,,9132,vanucizumab,,,,vanucizumab,vanucizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:7KNP87L4X4,Ulocuplumab,3,7KNP87L4X4,,9161,ulocuplumab,,,,ulocuplumab,ulocuplumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:TT6HN20MVF,Olaratumab,2,TT6HN20MVF,,9172,olaratumab,,,,olaratumab,olaratumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:4S38Z8RA9O,Clazakizumab,1,4S38Z8RA9O,,9195,clazakizumab,,,,clazakizumab,clazakizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:FPW3780T3E,Setrusumab,3,FPW3780T3E,,9202,setrusumab,,,,setrusumab,setrusumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PF8K38CG54,Fremanezumab,2,PF8K38CG54,,9208,fremanezumab,,,,fremanezumab,fremanezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PF8K38CG54#vfrm,Fremanezumab-Vfrm,2,PF8K38CG54,,9208,fremanezumab,,,,fremanezumab,fremanezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:TF5MPQ8WGY,Zolbetuximab,2,TF5MPQ8WGY,,9209,zolbetuximab,,,,zolbetuximab,zolbetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:TF5MPQ8WGY#clzb,Zolbetuximab-Clzb,2,TF5MPQ8WGY,,9209,zolbetuximab,,,,zolbetuximab,zolbetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:978I8M0P8X,Briakinumab,3,978I8M0P8X,,9213,briakinumab,,,,briakinumab,briakinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6YY8O697VF,Utomilumab,3,6YY8O697VF,,9244,utomilumab,,,,utomilumab,utomilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:C78148TF1D,Vonlerolizumab,3,C78148TF1D,,9245,vonlerolizumab,,,,vonlerolizumab,vonlerolizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I5I8VB78VT,Erenumab,2,I5I8VB78VT,,9250,erenumab,,,,erenumab,erenumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:I5I8VB78VT#aooe,Erenumab-Aooe,2,I5I8VB78VT,,9250,erenumab,,,,erenumab,erenumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0S77U25XZ3,Fezakinumab,3,0S77U25XZ3,,9281,fezakinumab,,,,fezakinumab,fezakinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:ZZASKUJKXIXHIC-VKDININFSA-N,Rusalatide,3,81248X8C37,ZZASKUJKXIXHIC-VKDININFSA-N,9284,TP508,MOZAQZCGIKWACU-VKDININFSA-N,,155817508,TP508,tp508,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:SK1LVT23A1,Elezanumab,3,SK1LVT23A1,,9290,elezanumab,,,,elezanumab,elezanumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:G9WJT6RD29,Burosumab,2,G9WJT6RD29,,9292,burosumab,,,,burosumab,burosumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:G9WJT6RD29#twza,Burosumab-Twza,2,G9WJT6RD29,,9292,burosumab,,,,burosumab,burosumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:50EI9G8Q6U,Brazikumab,3,50EI9G8Q6U,,9293,brazikumab,,,,brazikumab,brazikumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3S252O2Z4X,Emapalumab,2,3S252O2Z4X,,9295,emapalumab,,,,emapalumab,emapalumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3S252O2Z4X#lzsg,Emapalumab-Lzsg,2,3S252O2Z4X,,9295,emapalumab,,,,emapalumab,emapalumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y4U029R8MS,Vunakizumab,3,Y4U029R8MS,,9296,vunakizumab,,,,vunakizumab,vunakizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:15FAZ725S0,Lutikizumab,3,15FAZ725S0,,9297,lutikizumab,,,,lutikizumab,lutikizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,6
K1:230902QLLC,Urelumab,3,230902QLLC,,9311,urelumab,,,,urelumab,urelumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:237GB6IDKO,Tigatuzumab,3,237GB6IDKO,,9334,tigatuzumab,,,,tigatuzumab,tigatuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5K64W8EU3E,CHIR-124,3,,MOVBBVMDHIRCTG-LJQANCHMSA-N,9365,CHIR-124,VBIIUHUSFOLTIU-LJQANCHMSA-N,CHEMBL377312,135399748,CHIR-124,chir 124,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:MLSAQOINCGAULQ-QFMPWRQOSA-N,SB590885,3,,MLSAQOINCGAULQ-QFMPWRQOSA-N,9389,SB590885,DPCXEUSDRQOOGZ-YYADALCUSA-N,,135564599,SB590885,sb590885,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:P45C2W27DU,Tomaralimab,3,P45C2W27DU,,9408,tomaralimab,,,,tomaralimab,tomaralimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:09495UIM6V,Bimekizumab,1,09495UIM6V,,9411,bimekizumab,,,,bimekizumab,bimekizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:09495UIM6V#bkzx,Bimekizumab-Bkzx,2,09495UIM6V,,9411,bimekizumab,,,,bimekizumab,bimekizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:XQQ2RHV14N,Itolizumab,3,XQQ2RHV14N,,9421,itolizumab,,,,itolizumab,itolizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T13V17U431,Vadastuximab talirine,3,T13V17U431,,9434,vadastuximab talirine,,,,vadastuximab talirine,vadastuximab talirine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:SV2NZO0LAU,ATF-936,3,SV2NZO0LAU,IIBRYYCFSIBSFT-UHFFFAOYSA-N,9475,ATF936,WXYYACUWOMKZQC-UHFFFAOYSA-N,,10158373,ATF936,atf936,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:358M5150LY,Amiselimod,3,358M5150LY,JVCPIJKPAKAIIP-UHFFFAOYSA-N,9491,amiselimod phosphate,OFRUGVQKZMGHHH-GOSISDBHSA-N,,57704582,amiselimod phosphate,amiselimod,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:AKQ3X6FEH0,BMS-817399,3,AKQ3X6FEH0,GTDPZONCGOCXOD-JPYJTQIMSA-N,9497,BMS-817399,PTNKPLPRPJERNR-XXBNENTESA-N,CHEMBL3334824,44537841,BMS-817399,bms 817399,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:571045EIM4,Andecaliximab,3,571045EIM4,,9510,andecaliximab,,,,andecaliximab,andecaliximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:AF75XOF6W3,Relatlimab,2,AF75XOF6W3,,9536,relatlimab,,,,relatlimab,relatlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:AF75XOF6W3#rmbw,Relatlimab-Rmbw,2,AF75XOF6W3,,9536,relatlimab,,,,relatlimab,relatlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M6030H73N9,Enoblituzumab,3,M6030H73N9,,9589,enoblituzumab,,,,enoblituzumab,enoblituzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0KVO411B3N,Tislelizumab,1,0KVO411B3N,,9592,tislelizumab,,,,tislelizumab,tislelizumab,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0KVO411B3N#jsgr,Tislelizumab-Jsgr,2,0KVO411B3N,,9592,tislelizumab,,,,tislelizumab,tislelizumab,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8FU7FQ8UPK,Sintilimab,3,8FU7FQ8UPK,,9592,tislelizumab,,,,tislelizumab,tislelizumab,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8JXN261VVA,Toripalimab,1,8JXN261VVA,,9592,tislelizumab,,,,tislelizumab,tislelizumab,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:S3GQZ2K36V,Serplulimab,2,S3GQZ2K36V,,9592,tislelizumab,,,,tislelizumab,tislelizumab,5,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5CRY01URYQ,Oleclumab,3,5CRY01URYQ,,9596,oleclumab,,,,oleclumab,oleclumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1V8WRH3RVX,Remtolumab,3,1V8WRH3RVX,,9597,remtolumab,,,,remtolumab,remtolumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:XLB16RJ01B,Rovelizumab,3,XLB16RJ01B,,9598,rovelizumab,,,,rovelizumab,rovelizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:H1V41MWX63,Lusvertikimab,3,H1V41MWX63,,9604,lusvertikimab,,,,lusvertikimab,lusvertikimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:L4766ELH5T,PROGRAMMED CELL DEATH 1 LIGAND 1,3,L4766ELH5T,,9606,programmed cell death 1 ligand 1,,,,programmed cell death 1 ligand 1,programmed cell death 1 ligand 1,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4JQ68PW6XF,Crotedumab,3,4JQ68PW6XF,,9614,crotedumab,,,,crotedumab,crotedumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:7TK323DLA0,NOGAPENDEKIN ALFA INBAKICEPT,2,7TK323DLA0,,9615,ALT-803,,,,ALT-803,alt 803,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:7TK323DLA0#pmln,Nogapendekin alfa Inbakicept-Pmln,1,7TK323DLA0,,9615,ALT-803,,,,ALT-803,alt 803,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:EW92EB4VEN,Nogapendekin alfa,3,EW92EB4VEN,,9615,ALT-803,,,,ALT-803,alt 803,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QN4LI58PJ5,Inbakicept,3,QN4LI58PJ5,,9615,ALT-803,,,,ALT-803,alt 803,4,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:1PQB4AA2CT,GSK-3050002,3,1PQB4AA2CT,,9623,GSK3050002,,,,GSK3050002,gsk3050002,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8961SFA7R3,Gimsilumab,3,8961SFA7R3,,9624,gimsilumab,,,,gimsilumab,gimsilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:05ZCK72TXZ,Ozoralizumab,3,05ZCK72TXZ,,9638,ozoralizumab,,,,ozoralizumab,ozoralizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:LDO2FIQ61I,Rontalizumab,3,LDO2FIQ61I,,9640,rontalizumab,,,,rontalizumab,rontalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,12
K1:MTM792B442,Olaptesed pegol,3,MTM792B442,,9674,olaptesed pegol,,,,olaptesed pegol,olaptesed pegol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5QM1ZK6VXZ,Isunakinra,3,5QM1ZK6VXZ,,9704,isunakinra,,CHEMBL3545190,,isunakinra,isunakinra,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:53AXN4NNHX,Semaglutide,1,53AXN4NNHX,,9724,semaglutide,DLSWIYLPEUIQAV-CCUURXOWSA-N,,56843331,semaglutide,semaglutide,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:YSDQQAXHVYUZIW-QCIJIYAXSA-N,Liraglutide,2,839I73S42A,YSDQQAXHVYUZIW-QCIJIYAXSA-N,9724,semaglutide,DLSWIYLPEUIQAV-CCUURXOWSA-N,,56843331,semaglutide,semaglutide,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:7NL2E3F6K3,Emicizumab,2,7NL2E3F6K3,,9744,emicizumab,,,,emicizumab,emicizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:961YV2O515,Efgartigimod alfa,2,961YV2O515,,9777,efgartigimod alfa,,,,efgartigimod alfa,efgartigimod alfa,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:961YV2O515#qvfc,Efgartigimod alfa and Hyaluronidase-Qvfc,2,961YV2O515,,9777,efgartigimod alfa,,,,efgartigimod alfa,efgartigimod alfa,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:RR5U4UFJ8L,Cusatuzumab,3,RR5U4UFJ8L,,9778,cusatuzumab,,,,cusatuzumab,cusatuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9S44LIC7OJ,NORETHINDRONE ACETATE,2,9S44LIC7OJ,IMONTRJLAWHYGT-ZCPXKWAGSA-N,9781,α-NETA,WZJKPXZLQTXALB-UHFFFAOYSA-N,CHEMBL1358898,1518,α-NETA,neta,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T18F433X4S,Norethisterone,1,T18F433X4S,VIKNJXKGJWUCNN-XGXHKTLJSA-N,9781,α-NETA,WZJKPXZLQTXALB-UHFFFAOYSA-N,CHEMBL1358898,1518,α-NETA,neta,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:P7186074QC,Rozanolixizumab,2,P7186074QC,,9801,rozanolixizumab,,,,rozanolixizumab,rozanolixizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:P7186074QC#noli,Rozanolixizumab-Noli,2,P7186074QC,,9801,rozanolixizumab,,,,rozanolixizumab,rozanolixizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0628T707D0,Iscalimab,3,0628T707D0,,9802,iscalimab,,,,iscalimab,iscalimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:IYH4W60MAZ,Imaprelimab,3,IYH4W60MAZ,,9805,imaprelimab,,,,imaprelimab,imaprelimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:GNWE7KJ995,Sutimlimab,2,GNWE7KJ995,,9807,sutimlimab,,,,sutimlimab,sutimlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:GNWE7KJ995#jome,Sutimlimab-Jome,2,GNWE7KJ995,,9807,sutimlimab,,,,sutimlimab,sutimlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BZF2ZM0I5Z,Retaspimycin,3,928Q33Q049,OAKGNIRUXAZDQF-TXHRRWQRSA-N,9827,retaspimycin hydrochloride,OIRUWDYJGMHDHJ-AFXVCOSJSA-N,,11685945,retaspimycin hydrochloride,retaspimycin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:OKYYOKGIPDRZJA-CPSXWDTOSA-N,Agatolimod,3,5V336PV3HG,OKYYOKGIPDRZJA-CPSXWDTOSA-N,9843,agatolimod,GUVMFDICMFQHSZ-UHFFFAOYSA-N,,56841790,agatolimod,agatolimod,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Z7HVY03PHP,Mirikizumab,1,Z7HVY03PHP,,9846,mirikizumab,,,,mirikizumab,mirikizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Z7HVY03PHP#mrkz,Mirikizumab-Mrkz,2,Z7HVY03PHP,,9846,mirikizumab,,,,mirikizumab,mirikizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6J92H2439Z,Fontolizumab,3,6J92H2439Z,,9847,fontolizumab,,,,fontolizumab,fontolizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:C5AGI979T7,LX-2931,3,C5AGI979T7,AMXVYJYMZLDINS-RSWLNLDNSA-N,9851,LX2931,CGJLPLVZAAEKTK-LIVYHJONSA-N,CHEMBL1852164,136034475,LX2931,lx2931,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QOK1YYH7J2,Pateclizumab,3,QOK1YYH7J2,,9854,pateclizumab,,,,pateclizumab,pateclizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
