molecule_chembl_id,molecule_name,page_key,page_display_name,tier,confirmed_by_corpus_chembl_id
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#apgf,Pegfilgrastim-Apgf,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#bmez,Pegfilgrastim-Bmez,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#cbqv,Pegfilgrastim-Cbqv,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#fpgk,Pegfilgrastim-Fpgk,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#jmdb,Pegfilgrastim-Jmdb,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#pbbk,Pegfilgrastim-Pbbk,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#pccg,Pegfilgrastim-Pccg,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:3A58010674#unne,Pegfilgrastim-Unne,2,False
CHEMBL1201568,PEGFILGRASTIM,K1:PVI5M0M1GW,Filgrastim,2,False
CHEMBL1201570,ANAKINRA,K1:9013DUQ28K,Anakinra,1,True
CHEMBL1201571,ALEFACEPT,K1:ELK3V90G6C,Alefacept,2,True
CHEMBL1201572,ETANERCEPT,K1:91X1KLU43E,Golimumab,1,False
CHEMBL1201572,ETANERCEPT,K1:B72HH48FLU,Infliximab,1,False
CHEMBL1201572,ETANERCEPT,K1:OP401G7OJC,Etanercept,1,True
CHEMBL1201572,ETANERCEPT,K1:OP401G7OJC#szzs,Etanercept-Szzs,2,False
CHEMBL1201572,ETANERCEPT,K1:OP401G7OJC#ykro,Etanercept-Ykro,2,False
CHEMBL1201573,OPRELVEKIN,K1:HM5641GA6F,Oprelvekin,2,True
CHEMBL1201574,ONABOTULINUMTOXINA,K1:E211KPY694,Abobotulinumtoxina,1,True
CHEMBL1201575,EFALIZUMAB,K1:XX2MN88N5D,Efalizumab,1,True
CHEMBL1201576,RITUXIMAB,K1:4F4X42SYQ6,Rituximab,1,True
CHEMBL1201576,RITUXIMAB,K1:4F4X42SYQ6#abbs,Rituximab-Abbs,2,False
CHEMBL1201576,RITUXIMAB,K1:4F4X42SYQ6#arrx,Rituximab-Arrx,2,False
CHEMBL1201576,RITUXIMAB,K1:4F4X42SYQ6#pvvr,Rituximab-Pvvr,2,False
CHEMBL1201576,RITUXIMAB,K1:A5O6P1UL4I,Resiniferatoxin,3,False
CHEMBL1201577,CETUXIMAB,K1:ER09126G7A,Lornoxicam,2,False
CHEMBL1201577,CETUXIMAB,K1:PQX0D8J21J,Cetuximab,2,True
CHEMBL1201579,CAPROMAB PENDETIDE,K1:03MZ53X1YS,INDIUM IN 111 CAPROMAB PENDETIDE,2,False
CHEMBL1201579,CAPROMAB PENDETIDE,K1:BDO5072GRX,Capromab Pendetide,1,True
CHEMBL1201580,ADALIMUMAB,K1:91X1KLU43E,Golimumab,1,False
CHEMBL1201580,ADALIMUMAB,K1:B72HH48FLU,Infliximab,1,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842,Adalimumab,1,True
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#aacf,Adalimumab-Aacf,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#aaty,Adalimumab-Aaty,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#adaz,Adalimumab-Adaz,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#adbm,Adalimumab-Adbm,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#afzb,Adalimumab-Afzb,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#aqvh,Adalimumab-Aqvh,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#atto,Adalimumab-Atto,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#bwwd,Adalimumab-Bwwd,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#fkjp,Adalimumab-Fkjp,2,False
CHEMBL1201580,ADALIMUMAB,K1:FYS6T7F842#ryvk,Adalimumab-Ryvk,2,False
CHEMBL1201580,ADALIMUMAB,K1:OP401G7OJC,Etanercept,1,False
CHEMBL1201581,INFLIXIMAB,K1:91X1KLU43E,Golimumab,1,False
CHEMBL1201581,INFLIXIMAB,K1:B72HH48FLU,Infliximab,1,True
CHEMBL1201581,INFLIXIMAB,K1:B72HH48FLU#abda,Infliximab-Abda,2,False
CHEMBL1201581,INFLIXIMAB,K1:B72HH48FLU#axxq,Infliximab-Axxq,2,False
CHEMBL1201581,INFLIXIMAB,K1:B72HH48FLU#dyyb,Infliximab-Dyyb,2,False
CHEMBL1201581,INFLIXIMAB,K1:B72HH48FLU#qbtx,Infliximab-Qbtx,2,False
CHEMBL1201581,INFLIXIMAB,K1:OP401G7OJC,Etanercept,1,False
CHEMBL1201582,TETANUS IMMUNE GLOBULIN,K1:V4SWI4RF4J,TETANUS IMMUNE GLOBULIN,2,True
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V,Bevacizumab,2,True
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#adcd,Bevacizumab-Adcd,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#awwb,Bevacizumab-Awwb,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#bvzr,Bevacizumab-Bvzr,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#maly,Bevacizumab-Maly,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#nwgd,Bevacizumab-Nwgd,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#tnjn,Bevacizumab-Tnjn,2,False
CHEMBL1201583,BEVACIZUMAB,K1:2S9ZZM9Q9V#vikg,Bevacizumab-Vikg,2,False
CHEMBL1201584,ABCIXIMAB,K1:X85G7936GV,Abciximab,2,True
CHEMBL1201585,TRASTUZUMAB,K1:K16AIQ8CTM,Pertuzumab,2,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK,Trastuzumab,1,True
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#anns,Trastuzumab-Anns,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#dkst,Trastuzumab-Dkst,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#dttb,Trastuzumab-Dttb,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#oysk,Trastuzumab and Hyaluronidase-Oysk,1,True
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#pkrb,Trastuzumab-Pkrb,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#qyyp,Trastuzumab-Qyyp,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#strf,Trastuzumab-Strf,1,False
CHEMBL1201585,TRASTUZUMAB,K1:P188ANX8CK#zzxf,"Pertuzumab, Trastuzumab, and Hyaluronidase-Zzxf",1,True
CHEMBL1201585,TRASTUZUMAB,K1:SE2KH7T06F,Trastuzumab emtansine,2,False
CHEMBL1201586,PALIVIZUMAB,K1:DQ448MW7KS,Palivizumab,2,True
CHEMBL1201587,ALEMTUZUMAB,K1:3A189DH42V,Alemtuzumab,2,True
CHEMBL1201589,OMALIZUMAB,K1:2P471X1Z11,Omalizumab,1,True
CHEMBL1201589,OMALIZUMAB,K1:2P471X1Z11#igec,Omalizumab-Igec,2,False
CHEMBL1201593,ALTEPLASE,K1:1RXS4UE564,Alteplase,1,True
CHEMBL1201594,RASBURICASE,K1:08GY9K1EUO,Rasburicase,2,True
CHEMBL1201595,LARONIDASE,K1:WP58SVM6R4,Laronidase,1,True
CHEMBL1201600,RABIES IMMUNE GLOBULIN,K1:95F619ATQ2,Human Rabies Virus Immune Globulin,2,True
CHEMBL1201605,DACLIZUMAB,K1:CUJ2MVI71Y,Daclizumab,1,True
CHEMBL1201607,NATALIZUMAB,K1:3JB47N2Q2P,Natalizumab,1,True
CHEMBL1201607,NATALIZUMAB,K1:3JB47N2Q2P#sztn,Natalizumab-Sztn,2,False
CHEMBL1201608,MUROMONAB-CD3,K1:JGA39ICE2V,Muromonab-cd3,2,True
CHEMBL1201610,CORTICOTROPIN,K1:63KF469V7T,Corticotropin Human,3,False
CHEMBL1201610,CORTICOTROPIN,K1:K0U68Q2TXA,Corticotropin,1,True
CHEMBL1201610,CORTICOTROPIN,K1:L0378Q1565,Corticotropin zinc hydroxide,1,False
CHEMBL1201610,CORTICOTROPIN,K2:ZOEFCCMDUURGSE-SQKVDDBVSA-N,Tetracosactide,2,False
CHEMBL1201613,INSULIN GLULISINE,K1:1Y17CTI5SR,Insulin human,1,False
CHEMBL1201613,INSULIN GLULISINE,K1:7XIY785AZD,Insulin glulisine,1,True
CHEMBL1201613,INSULIN GLULISINE,K1:D933668QVX,Insulin aspart,1,False
CHEMBL1201619,APROTININ,K1:D9GM7FH652,Pyroglutamylaprotinin,1,True
CHEMBL1201620,SOMATREM,K1:CU8D464EDW,Somatrem,2,True
CHEMBL1201621,SOMATROPIN,K1:AVT680JB39#pork~2,Insulin Pork,2,False
CHEMBL1201621,SOMATROPIN,K1:NQX9KB6PCL,Somatropin,1,True
CHEMBL1201621,SOMATROPIN,K4:somatropin rdna origin,Somatropin [rdna Origin],2,False
CHEMBL1201625,CHOLESTYRAMINE,K1:4B33BGI082,Colestyramine,1,True
CHEMBL1201626,CHYMOPAPAIN,K1:1UK146T40N,Chymopapain,2,True
CHEMBL1201629,INSULIN PURIFIED BEEF,K1:576O9IZ534,Insulin Beef,2,False
CHEMBL1201629,INSULIN PURIFIED BEEF,K1:576O9IZ534#beef,INSULIN PURIFIED BEEF,2,True
CHEMBL1201630,INSULIN PURIFIED PORK,K1:AVT680JB39#pork,INSULIN PORK,2,False
CHEMBL1201630,INSULIN PURIFIED PORK,K1:AVT680JB39#pork~1,INSULIN PURIFIED PORK,2,True
CHEMBL1201630,INSULIN PURIFIED PORK,K1:AVT680JB39#pork~2,Insulin Pork,2,True
CHEMBL1201631,INSULIN HUMAN,K1:1Y17CTI5SR,Insulin human,1,True
CHEMBL1201631,INSULIN HUMAN,K1:2ZM8CX04RZ,Insulin glargine,1,False
CHEMBL1201631,INSULIN HUMAN,K1:54Q18076QB,Insulin degludec,1,False
CHEMBL1201631,INSULIN HUMAN,K1:576O9IZ534,Insulin Beef,2,False
CHEMBL1201631,INSULIN HUMAN,K1:7XIY785AZD,Insulin glulisine,1,False
CHEMBL1201631,INSULIN HUMAN,K1:D933668QVX,Insulin aspart,1,False
CHEMBL1201631,INSULIN HUMAN,K1:GFX7QIS1II,Insulin lispro,1,False
CHEMBL1201631,INSULIN HUMAN,K1:V83O1VOZ8L,Isoniazid,2,False
CHEMBL1201631,INSULIN HUMAN,K2:UGOZVNFCFYTPAZ-IOXYNQHNSA-N,Insulin detemir,2,False
CHEMBL1201631,INSULIN HUMAN,K3:CHEMBL2108491,Compound insulin zinc suspension,2,False
CHEMBL1201631,INSULIN HUMAN,K3:CHEMBL2108974,INSULIN HUMAN ZINC,1,False
CHEMBL1201632,IMIGLUCERASE,K1:Q6U6J48BWY,Imiglucerase,2,True
CHEMBL1201633,ALGLUCERASE,K1:27T56C7KK0,Alglucerase,2,True
CHEMBL1201636,HYALURONIDASE,K1:743QUY4VD8,Hyaluronidase (HUMAN RECOMBINANT),2,True
CHEMBL1201647,"SUGAR, INVERT",K1:ED959S6ACY,Invert Sugar,1,True
CHEMBL1201649,"ESTROGENS, CONJUGATED",K1:IU5QR144QX,"Estrogens, Conjugated",1,True
CHEMBL1201649,"ESTROGENS, CONJUGATED",K2:GJUHUIXJLZINMA-MJCUULBUSA-N,ESTROGEN,1,False
CHEMBL1201651,PROTAMINE SULFATE,K1:0DE9724IHC,Protamine sulfate,2,True
CHEMBL1201662,DESIRUDIN,K1:U0JZ726775,Desirudin,1,True
CHEMBL1201666,LEPIRUDIN,K1:Y43GF64R34,Lepirudin,2,True
CHEMBL1201668,NESIRITIDE,K1:P7WI8UL647,Nesiritide,1,True
CHEMBL1201670,SARGRAMOSTIM,K1:5TAA004E22,Sargramostim,2,True
CHEMBL1201670,SARGRAMOSTIM,K1:KR89Q40F01,Regramostim,3,False
CHEMBL1201685,ENOXAPARIN,K1:26GW6E5M72,Heparin (PORCINE; 7000 MW),1,False
CHEMBL1201685,ENOXAPARIN,K1:E47C0NF7LV,Enoxaparin,2,True
CHEMBL1201688,FOMIVIRSEN,K1:QX5LK7YCHV,Fomivirsen,1,True
CHEMBL1201692,FOLLITROPIN ALFA,COMBO:NAME:follitropin alfa beta,Follitropin Alfa/Beta,1,True
CHEMBL1201692,FOLLITROPIN ALFA,K1:076WHW89TW,Follitropin,1,False
CHEMBL1201692,FOLLITROPIN ALFA,K1:8FYM5179QJ,Follicle Stimulating Hormone (PORCINE),2,False
CHEMBL1201692,FOLLITROPIN ALFA,K1:VV3HN9ZPB5,Follitropin alfa,2,True
CHEMBL1201716,MECASERMIN,K1:7GR9I2683O,Mecasermin,1,True
CHEMBL1201717,MECASERMIN RINFABATE,K1:NZ8M50KKRG,Mecasermin rinfabate,1,True
CHEMBL1201723,SINECATECHINS,K1:T432289GYZ,Sinecatechins,1,True
CHEMBL1201724,POVIDONE-IODINE,K1:85H0HZU99M,Povidone-Iodine,2,True
CHEMBL1201729,DRONEDARONE HYDROCHLORIDE,K1:JQZ1L091Y2,Dronedarone,2,True
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,K1:I43D0296P8,Nebivolol,1,False
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,K2:KOHIRBRYDXPAMZ-UHFFFAOYSA-N,Nebivolol,1,True
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,K1:7RN5DR86CK,Pazopanib,2,True
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE,K1:8I7IO46IVQ,Saxagliptin Anhydrous,1,True
CHEMBL1201745,CHOLINE FENOFIBRATE,K1:BGF9MN2HU1,Fenofibric Acid,1,True
CHEMBL1201768,GADOXETATE,K1:385H9E7854,N-((2S)-2-(BIS(CARBOXYMETHYL)AMINO)-3-(4-ETHOXYPHENYL)PROPYL)-N-(2-(BIS(CARBOXYMETHYL)AMINO)ETHYL)GLYCINE,2,False
CHEMBL1201768,GADOXETATE,K1:3QJA87N40S,Gadoxetic acid,2,True
CHEMBL1201768,GADOXETATE,K1:HOY74VZE0M,GADOXETATE DISODIUM,2,False
CHEMBL1201770,METHYLNALTREXONE BROMIDE,K1:0RK7M7IABE,Methylnaltrexone,2,False
CHEMBL1201770,METHYLNALTREXONE BROMIDE,K2:JVLBPIPGETUEET-GAAHOAFPSA-O,Methylnaltrexone bromide,2,False
CHEMBL1201779,BENZYLPENICILLOYL POLYLYSINE,K1:76479814OY,Benzylpenicilloyl Polylysine,2,True
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE,"COMBO:{K1:6HG8UB2MUY,K1:6L8OF9XRDC}",FOSAPREPITANT DIMEGLUMINE,2,True
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE,K1:1NF15YR6UY,Aprepitant,2,False
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE,K1:6L8OF9XRDC,Fosaprepitant,2,False
CHEMBL1201821,PALIFERMIN,K1:QMS40680K6,Palifermin,2,True
CHEMBL1201822,GALSULFASE,K1:59UA429E5G,Galsulfase,2,True
CHEMBL1201823,ABATACEPT,K1:7D0YB67S97,Abatacept,1,True
CHEMBL1201824,ALGLUCOSIDASE ALFA,K1:DTI67O9503,Alglucosidase alfa,2,True
CHEMBL1201825,RANIBIZUMAB,K1:ZL1R02VT79,Ranibizumab,2,True
CHEMBL1201825,RANIBIZUMAB,K1:ZL1R02VT79#eqrn,Ranibizumab-Eqrn,2,False
CHEMBL1201825,RANIBIZUMAB,K1:ZL1R02VT79#hkdz,Ranibizumab-Hkdz,2,False
CHEMBL1201825,RANIBIZUMAB,K1:ZL1R02VT79#leyk,Ranibizumab-Leyk,2,False
CHEMBL1201825,RANIBIZUMAB,K1:ZL1R02VT79#nuna,Ranibizumab-Nuna,2,False
CHEMBL1201826,IDURSULFASE,K1:5W8JGG2651,Idursulfase,2,True
CHEMBL1201827,PANITUMUMAB,K1:6A901E312A,Panitumumab,2,True
CHEMBL1201828,ECULIZUMAB,K1:A3ULP0F556,Eculizumab,2,True
CHEMBL1201828,ECULIZUMAB,K1:A3ULP0F556#aagh,Eculizumab-Aagh,2,False
CHEMBL1201828,ECULIZUMAB,K1:A3ULP0F556#aeeb,Eculizumab-Aeeb,2,False
CHEMBL1201830,RILONACEPT,K1:8K80YB5GMG,Rilonacept,1,True
CHEMBL1201831,CERTOLIZUMAB PEGOL,K1:G6ADW90R16,CERTOLIZUMAB,3,False
CHEMBL1201831,CERTOLIZUMAB PEGOL,K1:UMD07X179E,Certolizumab pegol,1,True
CHEMBL1201832,ROMIPLOSTIM,K1:GN5XU2DXKV,Romiplostim,2,True
CHEMBL1201833,GOLIMUMAB,K1:91X1KLU43E,Golimumab,1,True
CHEMBL1201833,GOLIMUMAB,K1:91X1KLU43E#sldi,Golimumab-Sldi,2,False
CHEMBL1201833,GOLIMUMAB,K1:B72HH48FLU,Infliximab,1,False
CHEMBL1201833,GOLIMUMAB,K1:OP401G7OJC,Etanercept,1,False
CHEMBL1201834,CANAKINUMAB,K1:37CQ2C7X93,Canakinumab,1,True
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0,Ustekinumab,1,True
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#aauz,Ustekinumab-Aauz,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#aekn,Ustekinumab-Aekn,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#auub,Ustekinumab-Auub,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#hmny,Ustekinumab-Hmny,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#kfce,Ustekinumab-Kfce,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#srlf,Ustekinumab-Srlf,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#stba,Ustekinumab-Stba,2,False
CHEMBL1201835,USTEKINUMAB,K1:FU77B4U5Z0#ttwe,Ustekinumab-Ttwe,2,False
CHEMBL1201836,OFATUMUMAB,K1:M95KG522R0,Ofatumumab,2,True
CHEMBL1201837,ECALLANTIDE,K1:5Q6TZN2HNM,Ecallantide,1,True
CHEMBL1201865,VELAGLUCERASE ALFA,K1:23HYE36B0I,Velaglucerase alfa,2,True
CHEMBL1202,CIPROFLOXACIN HYDROCHLORIDE,K1:5E8K9I0O4U,Ciprofloxacin,2,True
CHEMBL1202,CIPROFLOXACIN HYDROCHLORIDE,K1:U188XYD42P,Moxifloxacin,2,False
CHEMBL1202348,FAMIRAPRINIUM CHLORIDE,K2:LLZVAIDABZBAGE-UHFFFAOYSA-O,Famiraprinium chloride,3,True
CHEMBL1204165,DILEVALOL HYDROCHLORIDE,K1:P6629XE33T,Dilevalol,1,True
CHEMBL1204187,GEPIRONE HYDROCHLORIDE,K1:JW5Y7B8Z18,Gepirone,2,True
CHEMBL1205,NELFINAVIR MESYLATE,K1:HO3OGH5D7I,Nelfinavir,2,True
CHEMBL12089,BERBERINE CHLORIDE,K1:0I8Y3P32UF,Berberine,1,True
CHEMBL1213165,DOLUTEGRAVIR SODIUM,K1:2T8Q726O95,Lamivudine,2,False
CHEMBL1213165,DOLUTEGRAVIR SODIUM,K1:DKO1W9H7M1,Dolutegravir,2,True
CHEMBL1213353,PRIFINIUM BROMIDE,K1:3C7TTK1K7K,Prifinium,3,True
CHEMBL121663,DEQUALINIUM CHLORIDE,K1:E7QC7V26B8,Dequalinium,1,True
CHEMBL1234,DEFEROXAMINE MESYLATE,K1:J06Y7MXW4D,Deferoxamine,1,True
CHEMBL1237022,TOCILIZUMAB,K1:27O7W4T232,Spironolactone,2,False
CHEMBL1237022,TOCILIZUMAB,K1:I031V2H011,Tocilizumab,1,True
CHEMBL1237022,TOCILIZUMAB,K1:I031V2H011#aazg,Tocilizumab-Aazg,2,False
CHEMBL1237022,TOCILIZUMAB,K1:I031V2H011#anoh,Tocilizumab-Anoh,2,False
CHEMBL1237022,TOCILIZUMAB,K1:I031V2H011#bavi,Tocilizumab-Bavi,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI,Denosumab,1,True
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#adet,Denosumab-Adet,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#bbdz,Denosumab-Bbdz,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#bmwo,Denosumab-Bmwo,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#bnht,Denosumab-Bnht,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#desu,Denosumab-Desu,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#dssb,Denosumab-Dssb,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#kyqq,Denosumab-Kyqq,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#mobz,Denosumab-Mobz,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#nxxp,Denosumab-Nxxp,2,False
CHEMBL1237023,DENOSUMAB,K1:4EQZ6YO2HI#qbde,Denosumab-Qbde,2,False
CHEMBL1237024,SIPULEUCEL-T,K1:8Q622VDR18,Sipuleucel-T,1,True
CHEMBL1237025,PEGLOTICASE,K1:R581OT55EA,Pegloticase,2,True
CHEMBL1237026,TESAMORELIN,K1:MQG94M5EEO,Tesamorelin,1,True
CHEMBL1237055,HYDROMORPHONE HYDROCHLORIDE,K1:Q812464R06,Hydromorphone,2,True
CHEMBL1237066,CALCIUM GLUCEPTATE,K1:B1F50160Z2,Glucoheptonic Acid,1,False
CHEMBL1237066,CALCIUM GLUCEPTATE,K2:KWMLJOLKUYYJFJ-GASJEMHNSA-N,Calcium glucoheptonate,2,True
CHEMBL1237070,MICAFUNGIN SODIUM,K1:J95YY85R52,O-DESULFO Micafungin,2,False
CHEMBL1237070,MICAFUNGIN SODIUM,K1:R10H71BSWG,Micafungin,2,True
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,K1:WZG3J2MCOL,Granisetron,2,False
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,K2:MFWNKCLOYSRHCJ-UHFFFAOYSA-N,Granisetron,2,True
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,K1:5Y1141YI4U,Dexmecamylamine,2,False
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,K2:IMYZQPCYWPFTAG-UHFFFAOYSA-N,Mecamylamine,2,True
CHEMBL1237099,DOXACURIUM CHLORIDE,K1:7560511IZ6,Doxacurium,2,False
CHEMBL1237099,DOXACURIUM CHLORIDE,K2:GBLRQXKSCRCLBZ-UHFFFAOYSA-N,Doxacurium chloride,1,True
CHEMBL1237102,LEVOCABASTINE HYDROCHLORIDE,K1:H68BP06S81,Levocabastine,2,True
CHEMBL1237105,CARBOPROST TROMETHAMINE,K1:7B5032XT6O,Carboprost,2,True
CHEMBL1237111,TECHNETIUM TC 99M BICISATE,K1:3JXF0Z0XOI,Bicisate,2,False
CHEMBL1237111,TECHNETIUM TC 99M BICISATE,K1:H25WJA31XE,Technetium (99mtc) bicisate,2,True
CHEMBL1237135,MAPROTILINE HYDROCHLORIDE,K1:2U1W68TROF,Maprotiline,2,True
CHEMBL1255654,TETRACAINE HYDROCHLORIDE,K1:0619F35CGV,Tetracaine,2,True
CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE,K1:A01LX40298,Methapyrilene,1,True
CHEMBL1256028,FIDUXOSIN HYDROCHLORIDE,K1:W9O92HYT6I,Fiduxosin,3,True
CHEMBL1256175,TILARGININE ACETATE,K1:27JT06E6GR,Tilarginine,1,True
CHEMBL1256292,PIMAGEDINE HYDROCHLORIDE,K1:SCQ4EZQ113,Pimagedine,3,True
CHEMBL1256400,XYLOMETAZOLINE HYDROCHLORIDE,K1:WPY40FTH8K,Xylometazoline,2,True
CHEMBL1256472,CYTARABINE HYDROCHLORIDE,K1:04079A1RDZ,Cytarabine,2,True
CHEMBL1256472,CYTARABINE HYDROCHLORIDE,K1:Y73692GHI4,CYTARABINE 5'-PHOSPHATE,3,False
CHEMBL1256696,CARBETAPENTANE CITRATE,K1:32C726X12W,Pentoxyverine,1,True
CHEMBL1256716,URAPIDIL HYDROCHLORIDE,K1:A78GF17HJS,Urapidil,1,True
CHEMBL1256772,TIAPRIDE HYDROCHLORIDE,K1:LAH70H9JPH,Tiapride,3,True
CHEMBL1256842,NOMIFENSINE MALEATE,K1:1LGS5JRP31,Nomifensine,1,True
CHEMBL1256849,FENSPIRIDE HYDROCHLORIDE,K1:S983QC7HKM,Fenspiride,1,True
CHEMBL1256901,BUTYLSCOPOLAMINE BROMIDE,K1:2Z3E1OF81V,Butylscopolamine,2,True
CHEMBL1256958,EPINEPHRINE BITARTRATE,K1:GR0L9S3J0F,Racepinefrine,2,False
CHEMBL1256958,EPINEPHRINE BITARTRATE,K1:NA71GR3TNV,Adrenaline,2,False
CHEMBL1256958,EPINEPHRINE BITARTRATE,K1:YKH834O4BH,Epinephrine,1,True
CHEMBL1256987,FUSIDATE SODIUM,K1:59XE10C19C,Fusidic acid,2,True
CHEMBL1256997,PIRIBEDIL,K1:DO22K1PRDJ,Piribedil,3,True
CHEMBL1257040,TRIFLUOPERAZINE HYDROCHLORIDE,K1:214IZI85K3,Trifluoperazine,2,True
CHEMBL1257065,STILONIUM IODIDE,K1:4L5V8Z34JM,Stilonium,3,True
CHEMBL1275,PERGOLIDE MESYLATE,K1:24MJ822NZ9,Pergolide,1,True
CHEMBL1280,VERAPAMIL HYDROCHLORIDE,K1:CJ0O37KU29,Verapamil,2,True
CHEMBL1280,VERAPAMIL HYDROCHLORIDE,K1:QR5PYD126V,Dexverapamil,3,False
CHEMBL1315867,TERBUTALINE SULFATE,K1:N8ONU3L3PG,Terbutaline,2,True
CHEMBL1319139,BROMHEXINE HYDROCHLORIDE,K1:Q1J152VB1P,Bromhexine,2,True
CHEMBL1319362,HOMATROPINE HYDROBROMIDE,K1:8QS6WCL55Z,Homatropine,2,True
CHEMBL1322218,PROCATEROL HYDROCHLORIDE,K2:FKNXQNWAXFXVNW-UHFFFAOYSA-N,Procaterol,3,True
CHEMBL1330729,CLENBUTEROL HYDROCHLORIDE,K1:32SXB5VH2O,Clenbuterol,1,False
CHEMBL1330729,CLENBUTEROL HYDROCHLORIDE,K1:XTZ6AXU7KN,Clenbuterol,2,True
CHEMBL1334033,PERHEXILINE MALEATE,K1:KU65374X44,Perhexiline,1,True
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,K1:UCE6F4125H,Vardenafil,2,True
CHEMBL1345,GUANETHIDINE MONOSULFATE,K1:ZTI6C33Q2Q,Guanethidine,2,True
CHEMBL1351,CARBOPLATIN,K1:BG3F62OND5,Carboplatin,2,True
CHEMBL1351,CARBOPLATIN,K1:GZ8I2X2FZK,Sebriplatin,2,False
CHEMBL1351,CARBOPLATIN,K1:PV866VZU2U,"1,1-CYCLOBUTANEDICARBOXYLIC Acid",2,False
CHEMBL1351,CARBOPLATIN,K1:Q20Q21Q62J,Cisplatin,2,False
CHEMBL1351474,ACESULFAME POTASSIUM,K1:MA3UYZ6K1H,Acesulfame,3,True
