page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/map2,target/serotonin-7-receptor,390,0.502,false,false,hub,hub
target/matrix-metalloproteinase-13,target/sstr3,390,0.502,false,false,hub,hub
target/mmp13-mmp13,target/vitamin-d-receptor,390,0.502,false,false,hub,hub
target/monoamine-oxidase,target/thromboxane-a2-receptor,390,0.502,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/mycobacterium-tuberculosis-h37rv,390,0.502,false,false,hub,hub
target/neprilysin,target/ptafr,390,0.502,false,false,hub,hub
target/neuronal-acetylcholine-receptor-alpha3-beta4,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.502,false,false,hub,hub
target/nicotinic-acetylcholine-receptor-4-subunit,target/nitric-oxide-synthase-inducible,390,0.502,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/rara,390,0.502,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/serine-threonine-protein-kinase-aurora-c,390,0.502,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/t2r31,390,0.502,false,false,hub,hub
target/pgrc1,target/response-to-oxidative-stress,390,0.502,false,false,hub,hub
target/pgrc1,target/ttk,390,0.502,false,false,hub,hub
target/phosphodiesterase-4a-phosphodiesterase-4a,target/serotonin-3-receptor-chembl2111332,390,0.502,false,false,hub,hub
target/pncb,target/trpv3,390,0.502,false,false,hub,hub
target/pregnane-x-receptor,target/serotonin-2-receptor,390,0.502,false,false,hub,hub
target/prostaglandin-secretion,target/serotonin-2-receptor,390,0.502,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/trpv3,390,0.502,false,false,hub,hub
target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,target/tspo,390,0.502,false,false,hub,hub
target/2b-adrenoceptor,target/opioid-receptors-mu-kappa-delta,390,0.5019,false,false,hub,hub
target/5-hydroxytryptamine-receptor-1a,target/mycobacterium-tuberculosis-h37rv,390,0.5019,false,false,hub,hub
target/5-hydroxytryptamine-receptor-2a,target/q9z1j7,390,0.5019,false,false,hub,hub
target/5ht1f,target/trpv3,390,0.5019,false,false,hub,hub
target/5ntd,target/cac1a,390,0.5019,false,false,hub,hub
target/abcg2,target/tysy,390,0.5019,false,false,hub,hub
target/abl2,target/acha,390,0.5019,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/serotonin-2-receptor-chembl2095200,390,0.5019,false,false,hub,hub
target/acvr1,target/sstr3,390,0.5019,false,false,hub,hub
target/acvr1,target/tspo,390,0.5019,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/human-immunodeficiency-virus-type-1-protease,390,0.5019,false,false,hub,hub
target/adrenergic-receptor-alpha-2-chembl2095158,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5019,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/angiotensin-converting-enzyme,390,0.5019,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/at1a2,390,0.5019,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/lipid-oxidation,390,0.5019,false,false,hub,hub
target/angiotensin-converting-enzyme,target/kcnk2,390,0.5019,false,false,hub,hub
target/apj,target/cd40l,390,0.5019,false,false,hub,hub
target/apj,target/gpr55,390,0.5019,false,false,hub,hub
target/apj,target/idhc,390,0.5019,false,false,hub,hub
target/apj,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5019,false,false,hub,hub
target/apoptosis-regulator-bcl-2,target/nitric-oxide-synthase-inducible,390,0.5019,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/sc6a9,390,0.5019,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/carbonic-anhydrase-vii,390,0.5019,false,false,hub,hub
target/asic3,target/cytochrome-p450-1a1,390,0.5019,false,false,hub,hub
target/at1a1,target/clk1,390,0.5019,false,false,hub,hub
target/cac1a,target/clk1,390,0.5019,false,false,hub,hub
target/cac1a,target/urok,390,0.5019,false,false,hub,hub
target/catechol-o-methyltransferase,target/null,390,0.5019,false,false,hub,hub
target/cats,target/kcna5,390,0.5019,false,false,hub,hub
target/cd40l,target/tspo,390,0.5019,false,false,hub,hub
target/cdk8,target/nitric-oxide-synthase-inducible,390,0.5019,false,false,hub,hub
target/cdk8,target/sstr3,390,0.5019,false,false,hub,hub
target/cell-proliferation,target/d1-receptor,390,0.5019,false,false,hub,hub
target/clk1,target/kpcd1,390,0.5019,false,false,hub,hub
target/cltr2,target/q9z1j7,390,0.5019,false,false,hub,hub
target/co5,target/sstr3,390,0.5019,false,false,hub,hub
target/cox-2,target/kir2-3,390,0.5019,false,false,hub,hub
target/cp1a2,target/pgrc1,390,0.5019,false,false,hub,hub
target/cp1a2,target/pncb,390,0.5019,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/mu-type-opioid-receptor,390,0.5019,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/phosphodiesterase-4a,390,0.5019,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/epidermal-growth-factor-receptor,390,0.5019,false,false,hub,hub
target/cytochrome-p450-2c19,target/hypoxia-inducible-factor-1-alpha,390,0.5019,false,false,hub,hub
target/d1-receptor,target/neurotrophic-receptor-tyrosine-kinase-3,390,0.5019,false,false,hub,hub
target/dna-topoisomerase-1,target/plasmodium-falciparum,390,0.5019,false,false,hub,hub
target/epidermal-growth-factor-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5019,false,false,hub,hub
target/err3,target/nitric-oxide-synthase-inducible,390,0.5019,false,false,hub,hub
target/err3,target/sstr3,390,0.5019,false,false,hub,hub
target/err3,target/tspo,390,0.5019,false,false,hub,hub
target/gdf8,target/q9z1j7,390,0.5019,false,false,hub,hub
target/glun1,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5019,false,false,hub,hub
target/hepatitis-b-virus,target/pde9a,390,0.5019,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/prostaglandin-biosynthetic-process,390,0.5019,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/thromboxane-a2-receptor,390,0.5019,false,false,hub,hub
target/histamine-h2-receptor,target/serotonin-1b-receptor,390,0.5019,false,false,hub,hub
target/hypoxia-inducible-factor-1-alpha,target/serotonin-3-receptor,390,0.5019,false,false,hub,hub
target/idhc,target/tspo,390,0.5019,false,false,hub,hub
target/kcma1,target/ripk1,390,0.5019,false,false,hub,hub
target/kcna5,target/sc5a1,390,0.5019,false,false,hub,hub
target/kcnj8,target/rorg,390,0.5019,false,false,hub,hub
target/kcnj8,target/sstr3,390,0.5019,false,false,hub,hub
target/kcnq2,target/tspo,390,0.5019,false,false,hub,hub
target/kir2-3,target/xanthine-dehydrogenase,390,0.5019,false,false,hub,hub
target/klrba,target/streptococcus-pneumoniae,390,0.5019,false,false,hub,hub
target/ks6b1,target/tspo,390,0.5019,false,false,hub,hub
target/leukocyte-elastase,target/monoamine-oxidase,390,0.5019,false,false,hub,hub
target/lipid-oxidation,target/trpc4,390,0.5019,false,false,hub,hub
target/lt4r2,target/map2,390,0.5019,false,false,hub,hub
target/matrix-metalloproteinase-1,target/phosphodiesterase-4a,390,0.5019,false,false,hub,hub
target/matrix-metalloproteinase-13,target/thromboxane-a2-receptor,390,0.5019,false,false,hub,hub
target/mdr1a,target/ret4,390,0.5019,false,false,hub,hub
target/mmp13-mmp13,target/trpm8,390,0.5019,false,false,hub,hub
target/mu-type-opioid-receptor,target/phosphodiesterase-4a,390,0.5019,false,false,hub,hub
target/neuronal-acetylcholine-receptor-alpha3-beta4,target/tspo,390,0.5019,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/progesterone-receptor-progesterone-receptor-prgr-human,390,0.5019,false,false,hub,hub
target/oxytocin-receptor,target/trpc4,390,0.5019,false,false,hub,hub
target/pd2r,target/t2r46,390,0.5019,false,false,hub,hub
target/rara,target/sstr3,390,0.5019,false,false,hub,hub
target/rara,target/trpc4,390,0.5019,false,false,hub,hub
target/response-to-oxidative-stress,target/serotonin-3-receptor-chembl2111332,390,0.5019,false,false,hub,hub
target/ret4,target/vitamin-d-receptor,390,0.5019,false,false,hub,hub
target/rxfp1,target/scn1b,390,0.5019,false,false,hub,hub
target/serotonin-1a-receptor-chembl273,target/serotonin-3-receptor,390,0.5019,false,false,hub,hub
target/serotonin-7-receptor,target/trpm8,390,0.5019,false,false,hub,hub
target/sstr3,target/t2r31,390,0.5019,false,false,hub,hub
target/trpc4,target/trpm8,390,0.5019,false,false,hub,hub
target/abcg2,target/pdpk1,390,0.5018,false,false,hub,hub
target/aoxa,target/psb8,390,0.5018,false,false,hub,hub
target/at1a1,target/cltr2,390,0.5018,false,false,hub,hub
target/atp-binding-cassette-sub-family-c-member-8,target/streptococcus-pneumoniae,390,0.5018,false,false,hub,hub
target/atp4a,target/cp51,390,0.5018,false,false,hub,hub
target/c-jun-n-terminal-kinase-1,target/hypoxia-inducible-factor-1-alpha,390,0.5018,false,false,hub,hub
target/dopamine-d2-receptor-chembl339,target/gaba-a-receptor-agonist-gaba-site,390,0.5018,false,false,hub,hub
target/histamine-h1-receptor-histamine-h1-receptor,target/sulfonylurea-receptors-k-atp-channels,390,0.5018,false,false,hub,hub
target/ita4,target/sstr5,390,0.5018,false,false,hub,hub
target/monoamine-oxidase-a,target/serotonin-2b-receptor,390,0.5018,false,false,hub,hub
target/mtlr,target/thas,390,0.5018,false,false,hub,hub
target/pncb,target/ptgir,390,0.5018,false,false,hub,hub
target/d1-receptor,target/dopamine-d1-receptor,390,0.5017,false,false,hub,hub
target/matrix-metalloproteinase-1,target/matrix-metalloproteinase-9,390,0.5017,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/m5-receptor,390,0.5011,false,false,hub,hub
target/aoc3,target/catechol-o-methyltransferase,390,0.5011,false,false,hub,hub
target/aoc3,target/m5-receptor,390,0.5011,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/pgrc1,390,0.5011,false,false,hub,hub
target/m5-receptor,target/smooth-muscle-contraction,390,0.5011,false,false,hub,hub
target/peptidoglycan-biosynthesis,target/trpc4,390,0.5011,false,false,hub,hub
target/2b-adrenoceptor,target/klrba,390,0.501,false,false,hub,hub
target/2b-adrenoceptor,target/pd2r,390,0.501,false,false,hub,hub
target/2b-adrenoceptor,target/sulfonylurea-receptors-k-atp-channels,390,0.501,false,false,hub,hub
target/5ht1f,target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,390,0.501,false,false,hub,hub
target/5ht1f,target/prostaglandin-biosynthetic-process,390,0.501,false,false,hub,hub
target/5ntd,target/cyp11b1,390,0.501,false,false,hub,hub
target/abcb1,target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,390,0.501,false,false,hub,hub
target/abcb1,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.501,false,false,hub,hub
target/abcg2,target/catechol-o-methyltransferase,390,0.501,false,false,hub,hub
target/abcg2,target/vrac,390,0.501,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/cytochrome-p450-2c19,390,0.501,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/m5-receptor,390,0.501,false,false,hub,hub
target/acvr1,target/hepatitis-b-virus,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/cell-proliferation,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/comt,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/muscarinic-acetylcholine-receptor-m4,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/streptococcus-pneumoniae,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/cytochrome-p450-2c19,390,0.501,false,false,hub,hub
target/adrenergic-receptor-alpha-2-chembl2095158,target/angiogenesis,390,0.501,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/arachidonate-5-lipoxygenase,390,0.501,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/kcnk2,390,0.501,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/rorg,390,0.501,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/vitamin-d-receptor,390,0.501,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/amine-oxidase-flavin-containing-a,390,0.501,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/mmp13-mmp13,390,0.501,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/anandamide-amidohydrolase,390,0.501,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/pdpk1,390,0.501,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/rir1,390,0.501,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/clk1,390,0.501,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/ren,390,0.501,false,false,hub,hub
target/angiogenesis,target/casp1,390,0.501,false,false,hub,hub
target/angiogenesis,target/kv11-1,390,0.501,false,false,hub,hub
target/angiogenesis,target/ripk1,390,0.501,false,false,hub,hub
target/angiogenesis,target/rorg,390,0.501,false,false,hub,hub
target/angiotensin-converting-enzyme-angiotensin-converting-enzyme-ace-human,target/streptococcus-pneumoniae,390,0.501,false,false,hub,hub
target/apj,target/camp-dependent-protein-kinase,390,0.501,false,false,hub,hub
target/apj,target/d1-receptor,390,0.501,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/cathepsin-k,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/casp1,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/histamine-h2-receptor,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/map2,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/leukocyte-elastase,390,0.501,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/monoamine-oxidase-b,390,0.501,false,false,hub,hub
target/asic3,target/d1-receptor,390,0.501,false,false,hub,hub
target/asic3,target/m2-receptor,390,0.501,false,false,hub,hub
target/asic3,target/mycobacterium-tuberculosis-h37rv,390,0.501,false,false,hub,hub
target/at1-receptor,target/q9z1j7,390,0.501,false,false,hub,hub
target/atm,target/comt,390,0.501,false,false,hub,hub
target/atm,target/m5-receptor,390,0.501,false,false,hub,hub
target/beta-amyloid-a4-protein,target/hmg-coa-reductase,390,0.501,false,false,hub,hub
target/bmx,target/mycobacterium-tuberculosis-h37rv,390,0.501,false,false,hub,hub
target/bmx,target/p2y2-receptor,390,0.501,false,false,hub,hub
target/bmx,target/prostaglandin-secretion,390,0.501,false,false,hub,hub
target/c-jun-n-terminal-kinase-1,target/m5-receptor,390,0.501,false,false,hub,hub
target/casp1,target/cyclin-dependent-kinase-8,390,0.501,false,false,hub,hub
target/catechol-o-methyltransferase,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.501,false,false,hub,hub
target/catechol-o-methyltransferase,target/tnr4,390,0.501,false,false,hub,hub
target/cats,target/tspo,390,0.501,false,false,hub,hub
target/cetp,target/hmdh,390,0.501,false,false,hub,hub
target/comt,target/kna1-2,390,0.501,false,false,hub,hub
target/ctla4,target/kcnk2,390,0.501,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/cyclin-dependent-kinase-8,390,0.501,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/tlr4,390,0.501,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/kv11-1,390,0.501,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/serotonin-7-receptor,390,0.501,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.501,false,false,hub,hub
target/cysltr1,target/serotonin-7-receptor,390,0.501,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/histamine-h2-receptor,390,0.501,false,false,hub,hub
target/cytochrome-p450-2c19,target/smooth-muscle-contraction,390,0.501,false,false,hub,hub
target/d1-receptor,target/kcma1,390,0.501,false,false,hub,hub
target/d1-receptor,target/monoamine-oxidase,390,0.501,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/lipid-metabolic-process,390,0.501,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/peptidoglycan-biosynthesis,390,0.501,false,false,hub,hub
target/dopamine-d2-receptor-chembl339,target/neprilysin,390,0.501,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/neprilysin,390,0.501,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/monoamine-oxidase,390,0.501,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/tspo,390,0.501,false,false,hub,hub
target/gasr,target/neprilysin,390,0.501,false,false,hub,hub
target/glun1,target/mmp12,390,0.501,false,false,hub,hub
target/glun1,target/topoisomerase-iv,390,0.501,false,false,hub,hub
target/gper1,target/scn1b,390,0.501,false,false,hub,hub
target/grik1,target/pgrc1,390,0.501,false,false,hub,hub
target/gsk3a,target/hmdh,390,0.501,false,false,hub,hub
target/h2-receptor,target/hdac9,390,0.501,false,false,hub,hub
target/hdac9,target/il13,390,0.501,false,false,hub,hub
target/hdac9,target/integrin-alpha-iib-beta-3,390,0.501,false,false,hub,hub
target/hdac9,target/kcnk2,390,0.501,false,false,hub,hub
target/hdac9,target/map2,390,0.501,false,false,hub,hub
target/hdac9,target/rorg,390,0.501,false,false,hub,hub
target/hdac9,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.501,false,false,hub,hub
