arnica	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acarbose	APPROVED_MEDICINE	FDA Approved	Small Molecule
upadacitinib	APPROVED_MEDICINE	FDA Approved	Small Molecule
curcuma-longa-whole	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
lonicera-canadensis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ibrexafungerp	APPROVED_MEDICINE	FDA Approved	Small Molecule
acetic-acid	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
uridine-triacetate	APPROVED_MEDICINE	FDA Approved	Small Molecule
actaea-spicata-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
apis-cerana-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetohydroxamic-acid	APPROVED_MEDICINE	FDA Approved	Small Molecule
ursodiol	APPROVED_MEDICINE	FDA Approved	Small Molecule
adenosine-triphosphate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alectinib	APPROVED_MEDICINE	FDA Approved	Small Molecule
aducanumab-avwa	WITHDRAWN_MEDICINE	Withdrawn from Market	Monoclonal Antibody (mAb)
captopril	APPROVED_MEDICINE	FDA Approved	Small Molecule
aconitum-napellus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
adalimumab-aacf	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
dimethicone-200	APPROVED_MEDICINE	FDA Approved	Small Molecule
achillea-millefolium	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
afamitresgene-autoleucel	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	CRISPR / Gene Therapy
urtica-dioica	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amivantamab	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Monoclonal Antibody (mAb)
olibanum	MARKETED_PRODUCT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
acetylcysteine	APPROVED_MEDICINE	FDA Approved	Small Molecule
benzoin-resin	APPROVED_MEDICINE	FDA Approved	Small Molecule
distichlis-spicata-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amantadine	APPROVED_MEDICINE	FDA Approved	Small Molecule
acoramidis	APPROVED_MEDICINE	FDA Approved	Small Molecule
adalimumab-aqvh	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
alfalfa-top	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
amifostine	APPROVED_MEDICINE	FDA Approved	Small Molecule
maral-root	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
valine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
activated-charcoal	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
ammonia	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
bictegravir-emtricitabine-and-tenofovir-alafenamide	APPROVED_MEDICINE	FDA Approved	Small Molecule
vamorolone	APPROVED_MEDICINE	FDA Approved	Small Molecule
adagrasib	APPROVED_MEDICINE	FDA Approved	Small Molecule
duodenum	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
albumin-human	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
varicella-zoster-virus-strain-oka-merck-live-antigen	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Recombinant Protein / Biologic
adalimumab-adaz	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
adenosine-phosphate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
adefovir-dipivoxil	APPROVED_MEDICINE	FDA Approved	Small Molecule
vitamin-b1	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
egg-yolk	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
fomitopsis-pinicola	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
figwort	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aesculus-hippocastanum-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alpha-arbutin	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Small Molecule
benznidazole	APPROVED_MEDICINE	FDA Approved	Small Molecule
echinacea-purpurea-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
afatinib	APPROVED_MEDICINE	FDA Approved	Small Molecule
alcohol-x-ray-exposed	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
calcium-fructopyranose-borate	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
angiotensin-ii	APPROVED_MEDICINE	FDA Approved	Small Molecule
aflibercept	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
magnolia-x-alba-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
ashwagandha	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
asparaginase-erwinia-chrysanthemi-rywn	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
aspirin	APPROVED_MEDICINE	FDA Approved	Small Molecule
agaricus-bisporus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alcohol-95	APPROVED_MEDICINE	FDA Approved	Small Molecule
elcampane	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
agrimonia-eupatoria	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
eclipta-prostrata-whole	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
elder-flower	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
spanish-chestnut	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
avutometinib	APPROVED_MEDICINE	FDA Approved	Small Molecule
aldesleukin	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
agrostis-gigantea-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vitamin-b6	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vonoprazan	APPROVED_MEDICINE	FDA Approved	Small Molecule
albendazole	APPROVED_MEDICINE	FDA Approved	Small Molecule
emu-oil	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
alglucosidase-alfa	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
albumin-aggregated	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Recombinant Protein / Biologic
allogeneic-thymocyte-depleted-thymus-tissue-agdc	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Recombinant Protein / Biologic
artemisia-afra-top	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
enterococcus-faecium	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zinc-citrate	OFF_LABEL_OR_COMPOUNDED	Off-Label / Compounded	Small Molecule
alemtuzumab	APPROVED_BIOLOGIC	FDA Approved	Monoclonal Antibody (mAb)
erigeron-breviscapus	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
fagus-sylvatica-pollen	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
marsh-tea	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
vitex-agnus-castus-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aresaema	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
frankinsense	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
magnesiium	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
allantoin	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
ziv-aflibercept	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
field-penny-cress	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
tangeretin	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
zoliflodacin	APPROVED_MEDICINE	FDA Approved	Small Molecule
alnus-viridis-subsp-crispa-leaf	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
clomiphene	APPROVED_MEDICINE	FDA Approved	Small Molecule
bacillus-calmette-guerin-substrain-tice-live-antigen	INVESTIGATIONAL_MEDICINE	Pre-clinical / Open Source	Recombinant Protein / Biologic
capecitabine	APPROVED_MEDICINE	FDA Approved	Small Molecule
alnus-glutinosa-leaf	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
baclofen	APPROVED_MEDICINE	FDA Approved	Small Molecule
alumina	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
eutrochium-purpureum-root	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
lonicera-japonica-flower	MARKETED_PRODUCT_INGREDIENT	FDA Approved	Nutraceutical / Botanical
baricitinib	APPROVED_MEDICINE	FDA Approved	Small Molecule
aloe-barbadensis-leaf	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
bazedoxifene	APPROVED_MEDICINE	FDA Approved	Small Molecule
everlasting-extract	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
aloe	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
fumaria-officinalis-whole	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
almotriptan	APPROVED_MEDICINE	FDA Approved	Small Molecule
amivantamab-vmjw	APPROVED_BIOLOGIC	FDA Approved	Recombinant Protein / Biologic
false-unicorn-root	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alogliptin	APPROVED_MEDICINE	FDA Approved	Small Molecule
aluminum-phosphate	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
purple-willow	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
beef-protein	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alpha-tocopherol-dl	OFF_LABEL_OR_COMPOUNDED	Off-Label / Compounded	Small Molecule
belinostat	APPROVED_MEDICINE	FDA Approved	Small Molecule
aluminum-chloride	APPROVED_MEDICINE	FDA Approved	Nutraceutical / Botanical
s-allylcysteine	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
alpha-tocopherol-succinate-d	OFF_LABEL_OR_COMPOUNDED	Off-Label / Compounded	Small Molecule
ficus-simplicissima	BOTANICAL_OR_ORGANISM_PREPARATION	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
dhea	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
betula-pubescens-flower-bud	SUPPLEMENT_INGREDIENT	Non-FDA / Dietary Supplement	Nutraceutical / Botanical
