key,tier,displayName,kind,unii,corpus_inchikey,pubchem_cid_for_unii,pubchem_inchikey_for_unii,skeletons_match
K1:8ID597Z82X,1,Alpha Ketoglutarate,unii-record-is-a-different-substance,4B6P4CLD8W,KPGXRSRHYNQIFN-UHFFFAOYSA-N,9793947,WSKWESCCQFXQKT-UHFFFAOYSA-L,False
K1:8KIK8VI3TB,3,Tetraboric Acid,unii-record-is-a-different-substance,44OAE30D22,XDVOLDOITVSJGL-UHFFFAOYSA-N,9855541,GDTSJMKGXGJFGQ-UHFFFAOYSA-N,False
K1:8L5014XET7,2,Terazosin,unii-record-is-a-different-substance,D32S14F082,VCKUSRYTPJJLNI-UHFFFAOYSA-N,63016,NZMOFYDMGFQZLS-UHFFFAOYSA-N,False
K1:8M28A9O41G,3,Acodazole,unii-record-differs-no-exact-structure,8M28A9O41G,XJXLRNPVSQADMZ-UHFFFAOYSA-N,41446,YHHUQUILBRTPTF-UHFFFAOYSA-N,False
K1:8NVY8268MY,2,Mertiatide,unii-record-is-a-different-substance,36ITO9SKQJ,RXACEEPNTRHYBQ-UHFFFAOYSA-N,172866205,RGOFGJQEAGEGOX-UHFFFAOYSA-I,False
K1:8NX2133F3J,3,2-ETHYLHEXYL Hydrogen Sulfate,unii-record-is-a-different-substance,12838560LI,MHGOKSLTIUHUBF-UHFFFAOYSA-N,23662383,DGSDBJMBHCQYGN-UHFFFAOYSA-M,False
K1:8O74K609HN,1,Obicetrapib,unii-record-is-a-different-substance,8303E7ZEKW,NRWORBQAOQVYBJ-GJZUVCINSA-N,121488158,QJYLTBPMVPTRPX-NVRNJZRHSA-L,False
K1:8OR09251MQ,2,Indacaterol,unii-record-is-a-different-substance,2JEC1ITX7R,QZZUEBNBZAPZLX-QFIPXVFZSA-N,9827599,IREJFXIHXRZFER-PCBAQXHCSA-N,False
K1:8Q1PVL543G,2,Dipivefrine,unii-record-is-a-different-substance,5QTH9UHV0K,OCUJLLGVOUDECM-UHFFFAOYSA-N,71486,VKFAUCPBMAGVRG-UHFFFAOYSA-N,False
K1:8Q3M8GL2XV,3,FPL-55712 Free Base,unii-record-is-a-different-substance,8O730GH8AL,LMQBMWHHGVZWMR-UHFFFAOYSA-N,23662025,ZDEVPOBNLIVGFA-UHFFFAOYSA-M,False
K1:8Q77H788JZ,3,Amicycline,unii-record-differs-no-exact-structure,8Q77H788JZ,LRJNBPUJLBQLEI-CROFIWJMSA-N,54688693,ZZLPMVKBERHMQN-CROFIWJMSA-N,False
K1:8Q9454114Q,2,Cilazapril Anhydrous,unii-record-is-a-different-substance,19KW7PI29F,HHHKFGXWKKUNCY-FHWLQOOXSA-N,56329,JQRZBPFGBRIWSN-YOTVLOEGSA-N,False
K1:8QR88H79VX,3,Mivavotinib,unii-record-is-a-different-substance,6ZJ8V3Q0H1,MJHOMTRKVMKCNE-NWDGAFQWSA-N,118980937,ZVPYVZMKBQYKQG-ZVWHLABXSA-N,False
K1:8R92106W2F,3,Poldine,unii-record-is-a-different-substance,564C0W9848,CQRKVVAGMJJJSR-UHFFFAOYSA-N,11017,DQHAZEKGLAMVFA-UHFFFAOYSA-M,False
K1:8RD3NXV2ZV,3,Thioflavin T Ion,unii-record-is-a-different-substance,CAX9SG0II0,FXEKRIDRIFBJOR-UHFFFAOYSA-N,16953,JADVWWSKYZXRGX-UHFFFAOYSA-M,False
K1:8SSC91326P,1,Donepezil,unii-record-is-a-different-substance,3O2T2PJ89D,ADEBPBSSDYVVLD-UHFFFAOYSA-N,5741,XWAIAVWHZJNZQQ-UHFFFAOYSA-N,False
K1:8V316C2371,3,Myralact,unii-record-is-a-different-substance,8V316C2371,ZUEIVCHBEQAIAL-UHFFFAOYSA-N,71873,HLFJBIVEMZFFOG-UHFFFAOYSA-N,False
K1:8V66F27X44,1,Iberdomide,unii-record-is-a-different-substance,79L3645KFI,IXZOHGPZAQLIBH-NRFANRHFSA-N,72793904,VVHQVXXPZDALDV-BOXHHOBZSA-N,False
K1:8W8T17847W,2,Urea,unii-record-is-a-different-substance,31PZ2VAU81,XSQUKJJJFZCRTK-UHFFFAOYSA-N,31294,AQLJVWUFPCUVLO-UHFFFAOYSA-N,False
K1:8X1F3A6Q1V,3,Lauralkonium,unii-record-is-a-different-substance,07HUP5A29X,PONRVFMQIXWVLG-UHFFFAOYSA-N,3038487,IBNQLYMPUGQNLN-UHFFFAOYSA-M,False
K1:8X1XP5M0SB,3,Demoxepam,unii-record-differs-no-exact-structure,8X1XP5M0SB,GGRWZBVSUZZMKS-UHFFFAOYSA-N,13756,PSADRZMLSXCSAS-UHFFFAOYSA-N,False
K1:8Y5Y4EEO2V,1,Protokylol,unii-record-is-a-different-substance,7U7O8Q48IO,LUMAEVHDZXIGEP-UHFFFAOYSA-N,8699,LOVXREQUMZKFCM-UHFFFAOYSA-N,False
K1:8YE81R1X1J,2,Grazoprevir Anhydrous,unii-record-is-a-different-substance,4O2AB118LA,OBMNJSNZOWALQB-NCQNOWPTSA-N,71576667,RXSARIJMSJWJLZ-CIAYNJNFSA-N,False
K1:901MC95XSB,3,Zatosetron,unii-record-differs-no-exact-structure,7I5347HD9B,SPKBYQZELVEOLL-QDMKHBRRSA-N,6918153,HAFQATMFFHYNPN-BSLJCGBVSA-N,False
K1:902Q3R1X1U,3,Azaspirium,unii-record-is-a-different-substance,8Y7H79TF0I,ADITXIOZDFZRAT-UHFFFAOYSA-N,71936,PYNSMGBGABAWPB-UHFFFAOYSA-M,False
K1:90347YTW5F,2,Alfuzosin,unii-record-is-a-different-substance,75046A1XTN,WNMJYKCGWZFFKR-UHFFFAOYSA-N,71764,YTNKWDJILNVLGX-UHFFFAOYSA-N,False
K1:90Y4QC304K,1,Ketoprofen,unii-record-is-a-different-substance,5R10M39KS7,DKYWVDODHFEZIM-UHFFFAOYSA-N,23684815,OAPDLBHLMVYMCW-UHFFFAOYSA-M,False
K1:9100L32L2N,1,Metformin,unii-record-is-a-different-substance,786Z46389E,XZWYZXLIPXDOLR-UHFFFAOYSA-N,14219,OETHQSJEHLVLGH-UHFFFAOYSA-N,False
K1:915EE91P39,3,Lobenzarit,unii-record-is-a-different-substance,7Z9SP74BXF,UGDPYGKWIHHBMB-UHFFFAOYSA-N,47462,QPJBONAWFAURGB-UHFFFAOYSA-L,False
K1:91SZ6DGY86,3,Quinaldine blue,unii-record-is-a-different-substance,91SZ6DGY86,HQCBCYUEDZNVBO-UHFFFAOYSA-N,6364575,FVMNARAKYNRZID-UHFFFAOYSA-M,False
K1:9266D9P3PQ,2,Bendamustine,unii-record-is-a-different-substance,981Y8SX18M,YTKUWDBFDASYHO-UHFFFAOYSA-N,77082,ZHSKUOZOLHMKEA-UHFFFAOYSA-N,False
K1:9295C885I4,3,Quiflapon,unii-record-is-a-different-substance,321US0I5R6,NZOONKHCNQFYCI-UHFFFAOYSA-N,23672584,YPURUCMVRRNPHJ-UHFFFAOYSA-M,False
K1:933N61G4SL,3,Cyprazepam,unii-record-differs-no-exact-structure,933N61G4SL,UKFDTMNJMKWWNK-UHFFFAOYSA-N,27452,CDAZYPQZWWYWDX-UHFFFAOYSA-N,False
K1:934T64RMNJ,1,Metamizole,unii-record-is-a-different-substance,6429L0L52Y,LVWZTYCIRDMTEY-UHFFFAOYSA-N,23674183,UNZIDPIPYUMVPA-UHFFFAOYSA-M,False
K1:935XD1L5K2,3,Arsenous Acid,unii-record-is-a-different-substance,N5509X556J,GCPXMJHSNVMWNM-UHFFFAOYSA-N,544,OWTFKEBRIAXSMO-UHFFFAOYSA-N,False
K1:93X55PE38X,2,FLUORESCEIN SODIUM,unii-record-is-a-different-substance,93X55PE38X,YKGGGCXBWXHKIZ-UHFFFAOYSA-N,10608,NJDNXYGOVLYJHP-UHFFFAOYSA-L,False
K1:94O110CX2E,2,Sarecycline,unii-record-differs-no-exact-structure,36718856JR,PQJQFLNBMSCUSH-SBAJWEJLSA-N,71296095,JGPBDCKZLBSHOI-FIPJBXKNSA-N,False
K1:958X4J301A,3,Faldaprevir,unii-record-is-a-different-substance,1494Q15E7Z,LLGDPTDZOVKFDU-XUHJSTDZSA-N,56594927,JYIOGGWFNHGWMN-CWNXUBRBSA-M,False
K1:95QN29S1ID,2,Clemastine,unii-record-is-a-different-substance,19259EGQ3D,YNNUSGIPVFPVBX-NHCUHLMSSA-N,5281069,PMGQWSIVQFOFOQ-YKVZVUFRSA-N,False
K1:96521WL61B,3,Teloxantrone,unii-record-differs-no-exact-structure,96521WL61B,XASBSYHEEHVCSJ-UHFFFAOYSA-N,124644,WOPAVGQTOMNFGS-UHFFFAOYSA-N,False
K1:96D1L38S9Q,3,Etamocycline,unii-record-differs-no-exact-structure,96D1L38S9Q,BZUKDLNEDCDORL-ULRSWZSCSA-N,54680278,AETAHUARDZYWMT-ULRSWZSCSA-N,False
K1:96U5LG549X,3,Mivobulin,unii-record-is-a-different-substance,8J08028R66,XXBDOTXPQDVHIP-JTQLQIEISA-N,182762,JEFPWOBULVSOTM-PPHPATTJSA-N,False
K1:96WE91N25T,3,Germanium Sesquioxide,unii-record-differs-no-exact-structure,96WE91N25T,SZMCVCCHWCZJSG-UHFFFAOYSA-N,71587200,SCROFWKGSXXDOV-UHFFFAOYSA-N,False
K1:97IQ273H4L,2,Fostemsavir,unii-record-is-a-different-substance,2X513P36U0,SWMDAPWAQQTBOG-UHFFFAOYSA-N,46892186,RRGJSMBMTOKHTE-UHFFFAOYSA-N,False
K1:982A7M02H5,1,Carbinoxamine,unii-record-is-a-different-substance,02O55696WH,OJFSXZCBGQGRNV-UHFFFAOYSA-N,5282409,GVNWHCVWDRNXAZ-BTJKTKAUSA-N,False
K1:98B425P30V,3,Aplaviroc,unii-record-is-a-different-substance,04D148Z3VR,GWNOTCOIYUNTQP-FQLXRVMXSA-N,6918686,QNNBMSGFNQRUEH-PQQSRXGVSA-N,False
K1:98H1T17066,1,Pasireotide,unii-record-is-a-different-substance,04F55A7UZ3,VMZMNAABQBOLAK-DBILLSOUSA-N,11982961,HSXBEUMRBMAVDP-QKXVGOHISA-N,False
K1:990S25980Y,2,Levoleucovorin,unii-record-is-a-different-substance,778XL6VBS8,VVIAGPKUTFNRDU-STQMWFEESA-N,135500522,KVUAALJSMIVURS-QNTKWALQSA-L,False
K1:997WVV895X,2,Rimegepant,unii-record-is-a-different-substance,1383NM3Q0H,KRNAOFGYEFKHPB-ANJVHQHFSA-N,71586738,SOGUOEZRYKUOHR-CQZKMDJHSA-N,False
K1:9C8C4SBN10,3,Tocamphyl,unii-record-is-a-different-substance,9C8C4SBN10,KRWZVKRKTWCYPR-NRYXDWBNSA-N,118984362,WSEQDEFUEFCRLT-MULMSPGLSA-N,False
K1:9EM05410Q9,2,Amoxicillin Anhydrous,unii-record-is-a-different-substance,544Y3D6MYH,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,23663126,BYHDFCISJXIVBV-YWUHCJSESA-M,False
K1:9F388J00UK,1,Trovafloxacin,unii-record-differs-no-exact-structure,0P1LKO80WN,WVPSKSLAZQPAKQ-CDMJZVDBSA-N,62960,DYNZICQDCVYXFW-GIPYJWDTSA-N,False
K1:9FB8TLK3DL,3,NIZARACIANINE TRIFLUTATE,unii-record-is-a-different-substance,9FB8TLK3DL,YSBIMBNVFDDBKM-UHFFFAOYSA-Q,164888952,BBCIVAMITUFAHW-UHFFFAOYSA-N,False
K1:9G34HU7RV0,2,Edetic Acid,unii-record-is-a-different-substance,7FLD91C86K,KCXVZYZYPLLWCC-UHFFFAOYSA-N,636371,OVBJJZOQPCKUOR-UHFFFAOYSA-L,False
K1:9G468C8B13,2,Vernakalant,unii-record-is-a-different-substance,7G4J1ZD9UQ,VBHQKCBVWWUUKN-KZNAEPCWSA-N,9930048,JMHYCBFEEFHTMK-IIUXMCBISA-N,False
K1:9I628532GX,2,Piperacillin Anhydrous,unii-record-is-a-different-substance,M98T69Q7HP,IVBHGBMCVLDMKU-GXNBUGAJSA-N,23666879,WCMIIGXFCMNQDS-IDYPWDAWSA-M,False
K1:9IDD210E75,2,"4,4'-DINITROCARBANILIDE",unii-record-is-a-different-substance,11P9NUA12U,JEZZOKXIXNSKQD-UHFFFAOYSA-N,9507,UKHWDRMMMYWSFL-UHFFFAOYSA-N,False
K1:9J1H7Y9OJV,2,Emedastine,unii-record-is-a-different-substance,42MB94QOSM,KBUZBQVCBVDWKX-UHFFFAOYSA-N,5282485,FWLKKPKZQYVAFR-LVEZLNDCSA-N,False
K1:9JDX055TW1,2,Dorzolamide,unii-record-is-a-different-substance,QZO5366EW7,IAVUPMFITXYVAF-XPUUQOCRSA-N,6918132,OSRUSFPMRGDLAG-QMGYSKNISA-N,False
K1:9K7CJ74ONH,3,Tenidap,unii-record-differs-no-exact-structure,9K7CJ74ONH,LXIKEPCNDFVJKC-QXMHVHEDSA-N,60712,IZSFDUMVCVVWKW-UHFFFAOYSA-N,False
K1:9KY0QXD6LI,1,Bitolterol,unii-record-is-a-different-substance,4E53T3611U,FZGVEKPRDOIXJY-UHFFFAOYSA-N,35329,HODFCFXCOMKRCG-UHFFFAOYSA-N,False
K1:9L3Y3IJ2HI,3,Caldaret,unii-record-is-a-different-substance,2SH110E854,DCDFLGVJWQIRGH-UHFFFAOYSA-N,9816981,ZRQKZWAOIRVBFD-UHFFFAOYSA-N,False
K1:9L8TV1O7E0,3,Fexapotide,unii-record-is-a-different-substance,98LVA678ME,BROGCIMRGWLMOO-SJPGHYFNSA-N,91971249,IBMWAUVJJROIMB-IWEBAUSJSA-N,False
K1:9LKY4BFN2V,3,Dichromate Ion,unii-record-is-a-different-substance,9LKY4BFN2V,CMMUKUYEPRGBFB-UHFFFAOYSA-L,24503,SOCTUWSJJQCPFX-UHFFFAOYSA-N,False
K1:9LSH52S3LQ,1,DICHLOROACETIC ACID,unii-record-is-a-different-substance,42932X67B5,JXTHNDFMNIQAHM-UHFFFAOYSA-N,517326,LUPNKHXLFSSUGS-UHFFFAOYSA-M,False
K1:9MG78X43ZT,2,Indinavir anhydrous,unii-record-is-a-different-substance,5W6YA9PKKH,CBVCZFGXHXORBI-PXQQMZJSSA-N,5484730,XTYSXGHMTNTKFH-BDEHJDMKSA-N,False
K1:9QHX048FRV,2,Talazoparib,unii-record-is-a-different-substance,02WK9U5NZC,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,135565654,QUQKKHBYEFLEHK-QNBGGDODSA-N,False
K1:9S1BC7865F,2,Niobium Pentachloride,unii-record-differs-no-exact-structure,9S1BC7865F,WKUXXYBUHZRXAH-UHFFFAOYSA-N,76963898,CALFLSLJZSCQDO-UHFFFAOYSA-I,False
K1:9T210MMZ3F,3,Blarcamesine,unii-record-is-a-different-substance,1M49V1PBPL,BOTHKNZTGGXFEQ-UHFFFAOYSA-N,46932299,FEQOLYDPQKHFTD-UHFFFAOYSA-N,False
K1:9T3UU8T0QK,3,Simaldrate,unii-record-differs-no-exact-structure,9T3UU8T0QK,ZIYLFTINESRGRF-UHFFFAOYSA-N,56841623,JAUGGEIKQIHSMF-UHFFFAOYSA-N,False
K1:9TZH4WY30J,3,METHOXYAMINE,unii-record-is-a-different-substance,203546OLMF,GMPKIPWJBDOURN-UHFFFAOYSA-N,521874,XNXVOSBNFZWHBV-UHFFFAOYSA-N,False
K1:9U1VM840SP,2,Physostigmine,unii-record-is-a-different-substance,2046ZRO9VU,PIJVFDBKTWXHHD-HIFRSBDPSA-N,657348,HZOTZTANVBDFOF-PBCQUBLHSA-N,False
K1:9U35A31JAI,2,Dordaviprone,unii-record-is-a-different-substance,53VG71J90J,VLULRUCCHYVXOH-UHFFFAOYSA-N,121596510,HKBXPCQCBQFDML-UHFFFAOYSA-N,False
K1:9VXA968E0C,2,Oxymorphone,unii-record-is-a-different-substance,5Y2EI94NBC,UQCNKQCJZOAFTQ-ISWURRPUSA-N,5359390,BCGJBQBWUGVESK-KCTCKCTRSA-N,False
K1:9WGT51BDDL,3,Rafutrombopag,unii-record-differs-no-exact-structure,9WGT51BDDL,BDGGFTDRPHKXFC-QYQHSDTDSA-N,135565610,YATJUTCKRWETAB-UHFFFAOYSA-N,False
K1:9WS5RD66HZ,1,Simeprevir,unii-record-is-a-different-substance,16U7H60184,JTZZSQYMACOLNN-VDWJNHBNSA-N,46866715,LLXQGDWGCCKOQP-MVZLLIIPSA-M,False
K1:9X33544ILS,3,Zonampanel Anhydrous,unii-record-is-a-different-substance,11G3FV7PG7,SPXYHZRWPRQLNS-UHFFFAOYSA-N,9798437,OBHWTRBRRFQGRJ-UHFFFAOYSA-N,False
K1:9Y8NXQ24VQ,1,Propranolol,unii-record-is-a-different-substance,F8A3652H1V,AQHHHDLHHXJYJD-UHFFFAOYSA-N,62882,ZMRUPTIKESYGQW-UHFFFAOYSA-N,False
K1:9ZOQ3TZI87,1,Sorafenib,unii-record-is-a-different-substance,5T62Q3B36J,MLDQJTXFUGDVEO-UHFFFAOYSA-N,406563,IVDHYUQIDRJSTI-UHFFFAOYSA-N,False
K1:A01LX40298,1,Methapyrilene,unii-record-is-a-different-substance,00S42N58OM,HNJJXZKZRAWDPF-UHFFFAOYSA-N,8667,BONORRGKLJBGRV-UHFFFAOYSA-N,False
K1:A0HV2Q956Y,2,Piperaquine,unii-record-is-a-different-substance,5A17BAT3GK,UCRHFBCYFMIWHC-UHFFFAOYSA-N,174478,KATNPMSTHHZOTK-UHFFFAOYSA-N,False
K1:A0JWA85V8F,1,Atorvastatin,unii-record-is-a-different-substance,48A5M73Z4Q,XUKUURHRXDUEBC-KAYWLYCHSA-N,656846,SHZPNDRIDUBNMH-NIJVSVLQSA-L,False
K1:A2BH18685W,3,Parvaquone,unii-record-differs-no-exact-structure,A2BH18685W,JBFUOGRCSLVENL-UHFFFAOYSA-N,71825,XBGHCDVBZZNDBY-UHFFFAOYSA-N,False
K1:A4055ME1VK,2,Infigratinib,unii-record-is-a-different-substance,58BH47BV6S,QADPYRIHXKWUSV-UHFFFAOYSA-N,56669626,GUQNHCGYHLSITB-UHFFFAOYSA-N,False
K1:A49OS0F91S,2,Picric Acid,unii-record-is-a-different-substance,0057VRD75N,OXNIZHLAWKMVMX-UHFFFAOYSA-N,71587912,SQJSSHPWISSGPL-UHFFFAOYSA-L,False
K1:A62K1QBW55,3,Cabiotraxetan,unii-record-is-a-different-substance,5U8L0A8I80,VIBJRSVZPSGVKI-LNFMTQTQSA-N,162623755,IGFSJMMNMFFRJD-ZCQBSICASA-K,False
K1:A74586SNO7,2,Clopidogrel,unii-record-is-a-different-substance,08I79HTP27,GKTWGGQPFAXNFI-HNNXBMFYSA-N,115366,FDEODCTUSIWGLK-RSAXXLAASA-N,False
K1:A7V27PHC7A,1,Quinine,unii-record-is-a-different-substance,42QO5P0NLM,LOUPRKONTZGTKE-WZBLMQSHSA-N,73415825,XZRIBGWEZMCVQD-DSXUQNDKSA-N,False
K1:A8910SQJ1U,2,Solifenacin,unii-record-is-a-different-substance,KKA5DLD701,FBOUYBDGKBSUES-VXKWHMMOSA-N,216457,RXZMMZZRUPYENV-VROPFNGYSA-N,False
K1:A8E516A20K,3,Talotrexin,unii-record-is-a-different-substance,686WJT9102,NYQPLPNEESYGNO-IBGZPJMESA-N,9938420,CURXCENNYPPKOS-FYZYNONXSA-N,False
K1:A9539XWW0P,3,Tidiacic Arginine,unii-record-is-a-different-substance,A9539XWW0P,DAXBISKSIDBYEU-UHFFFAOYSA-N,161685,LUCWYYXUZVULSK-WCCKRBBISA-N,False
K1:AB2794W8KV,1,Phendimetrazine,unii-record-is-a-different-substance,6985IP0T80,MFOCDFTXLCYLKU-CMPLNLGQSA-N,120608,VEPOHXYIFQMVHW-PVJVQHJQSA-N,False
K1:AB5K82X98Y,3,Zosuquidar,unii-record-differs-no-exact-structure,813AGY3126,IHOVFYSQUDPMCN-DBEBIPAYSA-N,153997,ZPFVQKPWGDRLHL-ZLYBXYBFSA-N,False
K1:AIQ630U6XO,3,Furtrethonium,unii-record-is-a-different-substance,1D064NLD7G,HEDXEAAVEOJUCR-UHFFFAOYSA-N,10937,YKASHPSKFYVZRC-UHFFFAOYSA-M,False
K1:AM91H2KS67,1,Cerivastatin,unii-record-is-a-different-substance,6Q18G1060S,SEERZIQQUAZTOL-ANMDKAQQSA-N,23663992,GPUADMRJQVPIAS-QCVDVZFFSA-M,False
K1:AMT77LS62O,1,Bithionol,unii-record-is-a-different-substance,66V0139H9A,JFIOVJDNOJYLKP-UHFFFAOYSA-N,22882,FNYZFZRGBBCWBI-UHFFFAOYSA-L,False
K1:AN164J8Y0X,2,Trimethoprim,unii-record-is-a-different-substance,9XE000OU9B,IEDVJHCEMCRBQM-UHFFFAOYSA-N,173769,YLCCEQZHUHUYPA-UHFFFAOYSA-N,False
K1:ASW034S0B8,1,Atomoxetine,unii-record-is-a-different-substance,57WVB6I2W0,VHGCDTVCOLNTBX-QGZVFWFLSA-N,54840,LUCXVPAZUDVVBT-UNTBIKODSA-N,False
K1:AXQ0JYM303,2,Oxybuprocaine,unii-record-is-a-different-substance,0VE4U49K15,CMHHMUWAYWTMGS-UHFFFAOYSA-N,6420040,PRGUDWLMFLCODA-UHFFFAOYSA-N,False
K1:B2PT4D6Q3B,3,Glycididazole,unii-record-is-a-different-substance,5YV419FIJS,AWSWJRUMDBPELJ-UHFFFAOYSA-N,9914614,FWYUJENICVGSJH-UHFFFAOYSA-M,False
K1:B30KIN2I3Q,2,"10-(2-HYDROXYPROPYL)-1,4,7,10-TETRAAZACYCLODODECANE-1,4,7-TRIACETIC Acid",unii-record-is-a-different-substance,0199MV609F,IQUHNCOJRJBMSU-UHFFFAOYSA-N,60714,DPNNNPAKRZOSMO-UHFFFAOYSA-K,False
K1:B4MZ5QGA1M,3,Iodophthalein sodium,unii-record-is-a-different-substance,B4MZ5QGA1M,KVFPRLVRGPLMDH-UHFFFAOYSA-N,75194,CWHBCTLVWOCMPQ-UHFFFAOYSA-L,False
K1:B4SF212641,2,Fosphenytoin,unii-record-is-a-different-substance,7VLR55452Z,XWLUWCNOOVRFPX-UHFFFAOYSA-N,56338,GQPXYJNXTAFDLT-UHFFFAOYSA-L,False
K1:B9JAY11T6C,3,Deditonium,unii-record-is-a-different-substance,6BCE7KY501,HDFVMCZXNURVCU-UHFFFAOYSA-N,205967,KRJLZXUYKFHTSN-UHFFFAOYSA-L,False
K1:BBX759467L,3,Camiglibose Anhydrous,unii-record-is-a-different-substance,XSD3N36UID,UEZIBPZHJNOZNX-CDTKKYFSSA-N,11954339,FOZFSEMFCIPOSZ-SPCKQMHLSA-N,False
K1:BF4C9Z1J53,2,Amantadine,unii-record-is-a-different-substance,9921T5P019,DKNWSYNQZKUICI-UHFFFAOYSA-N,124108,MYWTWSQFJLXGGQ-UHFFFAOYSA-N,False
K1:BFE2NBZ7NX,2,Besifloxacin,unii-record-is-a-different-substance,7506A6J57T,QFFGVLORLPOAEC-SNVBAGLBSA-N,10224595,PMQBICKXAAKXAY-HNCPQSOCSA-N,False
K1:BGF9MN2HU1,1,Fenofibric Acid,unii-record-is-a-different-substance,4BMH7IZT98,MQOBSOSZFYZQOK-UHFFFAOYSA-N,11350701,JWAZHODZSADEHB-UHFFFAOYSA-M,False
K1:BGL0JSY5SI,2,Quetiapine,unii-record-is-a-different-substance,2S3PL1B6UJ,URKOMYMAXPYINW-UHFFFAOYSA-N,5281025,ZTHJULTYCAQOIJ-WXXKFALUSA-N,False
K1:BHV525JOBH,2,Doripenem,unii-record-is-a-different-substance,4B035T6NKT,AVAACINZEOAHHE-VFZPANTDSA-N,636377,NTUBEBXBDGKBTJ-WGLOMNHJSA-N,False
K1:BKJ8M8G5HI,2,Imatinib,unii-record-is-a-different-substance,8A1O1M485B,KTUFNOKKBVMGRW-UHFFFAOYSA-N,123596,YLMAHDNUQAMNNX-UHFFFAOYSA-N,False
K1:BKR7Y95229,3,Auriclosene,unii-record-is-a-different-substance,4787JWS9HN,QYNRGGHZWCUZLK-UHFFFAOYSA-N,76964366,DZYCRLINOCERBD-UHFFFAOYSA-M,False
K1:BL03SY4LXB,1,Nortriptyline,unii-record-is-a-different-substance,00FN6IH15D,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,441358,SHAYBENGXDALFF-UHFFFAOYSA-N,False
K1:BLP1XA3FZA,3,Venglustat,unii-record-is-a-different-substance,94855LQZ8D,YFHRCLAKZBDRHN-MRXNPFEDSA-N,60199241,SQXUKOJKIWCALK-AAXLQGCPSA-N,False
K1:BMQ12812QR,3,Carbazochrome Sulfonic Acid,unii-record-differs-no-exact-structure,BMQ12812QR,OZCACMPSTYQSMM-SDQBBNPISA-N,40018,OQVRCWUMFBNYKF-UHFFFAOYSA-N,False
K1:BO76JF850N,1,Clidinium,unii-record-is-a-different-substance,91ZQW5JF1Z,HOOSGZJRQIVJSZ-UHFFFAOYSA-N,19004,GKEGFOKQMZHVOW-UHFFFAOYSA-M,False
K1:BQ3Z56W8Q8,3,YM-90K Free Base,unii-record-is-a-different-substance,UAEXCLWI0Q,GBWIZNYOJITVFI-UHFFFAOYSA-N,5486547,UMLFDVOHVJPDIZ-UHFFFAOYSA-N,False
K1:BRJ718SA03,3,ADL-5747 Free Base,unii-record-is-a-different-substance,24QBI4WA54,ALGHKWSXJUQNJJ-UHFFFAOYSA-N,76967747,XROFSGVHHSJMMG-UHFFFAOYSA-N,False
K1:BV3N6F82WN,3,Fenclexonium,unii-record-is-a-different-substance,88M0X6627K,BYATXHJLKDIAQU-UHFFFAOYSA-N,71928,DPQPWAGLQYSJRP-UHFFFAOYSA-M,False
K1:BW1184480X,3,Suronacrine,unii-record-is-a-different-substance,NO3H145KZO,HERUZAOANPGYSY-UHFFFAOYSA-N,9953907,JRQSVNSUJOFXHC-BTJKTKAUSA-N,False
K1:BXF64Y8AFS,3,Amoxydramine,unii-record-is-a-different-substance,3L1FU2EO79,OEQNVWKWQPTBSC-UHFFFAOYSA-N,65616,RYJTVDSLFJIKMP-STOWLHSFSA-N,False
K1:BXU51RZJ8P,3,CALCIUM SODIUM PHOSPHOSILICATE,unii-record-differs-no-exact-structure,BXU51RZJ8P,RNRUOASNQYRONJ-UHFFFAOYSA-N,154731581,SWLXWNDEMBSRBO-UHFFFAOYSA-N,False
K1:BYK4592A3Q,3,Ambazone,unii-record-differs-no-exact-structure,BYK4592A3Q,MLMFUKWWZIZRHX-UHFFFAOYSA-N,1549158,ANZIOUQAFBXNHU-UHFFFAOYSA-N,False
K1:BZ5N591H97,3,Tetronasin,unii-record-is-a-different-substance,BZ5N591H97,BJUFZCRLMQPLMO-RHKPWOOXSA-N,54688688,XZJAKURZQBNKKX-QFQDJZPHSA-N,False
K1:BZF2ZM0I5Z,3,Retaspimycin,unii-record-is-a-different-substance,928Q33Q049,OAKGNIRUXAZDQF-TXHRRWQRSA-N,11685945,OIRUWDYJGMHDHJ-AFXVCOSJSA-N,False
K1:C045TQL4WP,1,Phentermine,unii-record-is-a-different-substance,0K2I505OTV,DHHVAGZRUROJKS-UHFFFAOYSA-N,70969,NCAIGTHBQTXTLR-UHFFFAOYSA-N,False
K1:C151H8M554,2,Sucrose,unii-record-is-a-different-substance,7ZN39F9HEO,CZMRCDWAGMRECN-UGDNZRGBSA-N,11742860,PJJFIVYVZRYVPG-QYGVOOBQSA-K,False
K1:C1CG1S3T2W,1,Decamethonium,unii-record-is-a-different-substance,55C6RK944K,MTCUAOILFDZKCO-UHFFFAOYSA-N,10921,HLXQFVXURMXRPU-UHFFFAOYSA-L,False
K1:C1GQ844199,3,Salvianolic Acid B,unii-record-is-a-different-substance,8V4R1E4C5Y,SNKFFCBZYFGCQN-VWUOOIFGSA-N,6918234,ANUBYMNVOPVATP-LKYMKJHQSA-L,False
