page_a,page_b,rule,action,evidence
K1:464OXX39Y6,K1:L2T84IQI2K,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Dinalbuphine sebacate"",""b"":""Nalbuphine"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:1XQ871489P,K1:7B1P18ID9L,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Fosmanogepix"",""b"":""MANOGEPIX"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:28G2U3MQJK,K1:N1R7LRU866,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Bos Taurus Nerve"",""b"":""Bos Taurus Somatic Nerve"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:28G2U3MQJK,K1:WIE1G5542P,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Bos Taurus Nerve"",""b"":""Bos Taurus Parasympathetic Nerve"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:7LJ087RS6F,K1:S7H48S6K7H,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Riluzole"",""b"":""Troriluzole"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:0D3Q044KCA,K1:XOI2Q0ZF7G,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Galantamine"",""b"":""Benzgalantamine"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:12R66419FZ,K1:4OLC0A0F4I,R10-GSRS-MIXTURE,keep_separate,"{""a"":""GALINPEPIMUT-S"",""b"":""Vorumotide"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:12R66419FZ,K1:V4JB309K8X,R10-GSRS-MIXTURE,keep_separate,"{""a"":""GALINPEPIMUT-S"",""b"":""Ederimotide"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:12R66419FZ,K1:8ER98W0K2C,R10-GSRS-MIXTURE,keep_separate,"{""a"":""GALINPEPIMUT-S"",""b"":""Marlumotide"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:12R66419FZ,K1:WYT2ZC05X2,R10-GSRS-MIXTURE,keep_separate,"{""a"":""GALINPEPIMUT-S"",""b"":""Quazomotide"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:45IUB1PX8R,K1:K0N0Z40J3W,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Monomethyl fumarate"",""b"":""Diroximel fumarate"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:91O4LML611,K1:95HR524N2M,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Ferric Cation"",""b"":""Iron Dextran"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:W5O50S8A59,K1:W5O50S8A59#wlbg,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Letibotulinumtoxina"",""b"":""Letibotulinumtoxina-Wlbg"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:L7451S9126,K1:L7451S9126#tmca,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Crizanlizumab"",""b"":""Crizanlizumab-Tmca"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Crizanlizumab-Tmca carries an FDA biosimilar suffix on Crizanlizumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:8MYC33932O,K1:FQ3DRG0N5K,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Lipase"",""b"":""Pancreatin"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:FQ3DRG0N5K,K1:YOJ58O116E,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Pancreatin"",""b"":""Pancrelipase Amylase"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:3560D81V50,K1:FQ3DRG0N5K,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Pancrelipase Protease"",""b"":""Pancreatin"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:B669M62ELP,K1:CJZ0KB5903,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Contezolid"",""b"":""MRX-4"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:2BP92KEU27,K1:KG21X1090A,R10-GSRS-MIXTURE,keep_separate,"{""a"":""ALX-009"",""b"":""LACTOFERRIN, BOVINE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:P7186074QC,K1:P7186074QC#noli,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Rozanolixizumab"",""b"":""Rozanolixizumab-Noli"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Rozanolixizumab-Noli carries an FDA biosimilar suffix on Rozanolixizumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:G0G0H52U6K,K1:Z95F9F9LU4,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Omidenepag Isopropyl"",""b"":""Omidenepag"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:PF8K38CG54,K1:PF8K38CG54#vfrm,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Fremanezumab"",""b"":""Fremanezumab-Vfrm"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Fremanezumab-Vfrm carries an FDA biosimilar suffix on Fremanezumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:1XK9426FK2,K1:WK2XYI10QM,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""IBUPROFEN TRELAMINE"",""b"":""Ibuprofen"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:37NQZ0J76I,K1:46627O600J,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Foslevodopa"",""b"":""Levodopa"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:5NT8HCA4OO,K1:KR87B45RGH,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Foscarbidopa"",""b"":""Carbidopa Anhydrous"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:4YM1W0EGQ5,K1:G6UF363ECX,EXCEPTION-ISOTOPOLOGUE,keep_separate,"{""a"":""Vipivotide tetraxetan"",""b"":""Lutetium (177lu) vipivotide tetraxetan"",""origin"":""gsrs:target_is_parent"",""reason"":""Vipivotide tetraxetan and Lutetium (177lu) vipivotide tetraxetan differ in their isotopic layer; \u00a73.8 keeps isotopologues separate.""}"
K1:PL360EPO9J,K1:S347WMO6M4,R10-GSRS-MIXTURE,keep_separate,"{""a"":""SOYSTEROL"",""b"":""Beta-Sitosterol"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:2M83C4R6ZB,K1:8P20S56HZI,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Calcium Cation"",""b"":""CALCIUM ALGINATE"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:GNWE7KJ995,K1:GNWE7KJ995#jome,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Sutimlimab"",""b"":""Sutimlimab-Jome"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Sutimlimab-Jome carries an FDA biosimilar suffix on Sutimlimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:961YV2O515,K1:961YV2O515#qvfc,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Efgartigimod alfa"",""b"":""Efgartigimod alfa and Hyaluronidase-Qvfc"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:Z7HVY03PHP,K1:Z7HVY03PHP#mrkz,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Mirikizumab"",""b"":""Mirikizumab-Mrkz"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Mirikizumab-Mrkz carries an FDA biosimilar suffix on Mirikizumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:C3VX249T6L,K1:C3VX249T6L#cwvz,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Ravulizumab"",""b"":""Ravulizumab-Cwvz"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Ravulizumab-Cwvz carries an FDA biosimilar suffix on Ravulizumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:91O4LML611,K1:FZ7NYF5N8L,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Ferric Cation"",""b"":""Iron Sucrose"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:54534MX6Z9,K1:54534MX6Z9#cqyv,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Teclistamab"",""b"":""Teclistamab-Cqyv"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Teclistamab-Cqyv carries an FDA biosimilar suffix on Teclistamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:6897GXD6OE,K1:91O4LML611,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Ferric carboxymaltose"",""b"":""Ferric Cation"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:365052M0DK,K1:TQ0A9FIV71,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Inarigivir soproxil"",""b"":""INARIGIVIR"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:H9KH1GP3UU,K1:H9KH1GP3UU#akkz,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Crovalimab"",""b"":""Crovalimab-Akkz"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Crovalimab-Akkz carries an FDA biosimilar suffix on Crovalimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:R96Z451BMC,K1:R96Z451BMC#csfr,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Axatilimab"",""b"":""Axatilimab-Csfr"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Axatilimab-Csfr carries an FDA biosimilar suffix on Axatilimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:15OP6DI2OA,K1:19ALD1S53J,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Minnelide Free Acid"",""b"":""TRIPTOLIDE"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:Z20OC92TDI,K1:Z20OC92TDI#hrii,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Zanidatamab"",""b"":""Zanidatamab-Hrii"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Zanidatamab-Hrii carries an FDA biosimilar suffix on Zanidatamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:OP35X9610Y,K1:OP35X9610Y#tcgd,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Lonapegsomatropin"",""b"":""Lonapegsomatropin-Tcgd"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:74X82ST8Q1,K1:74X82ST8Q1#dlle,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""TARLATAMAB"",""b"":""Tarlatamab-Dlle"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Tarlatamab-Dlle carries an FDA biosimilar suffix on TARLATAMAB; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:VRN8S9CW5V,K1:VRN8S9CW5V#alip,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Nirsevimab"",""b"":""Nirsevimab-Alip"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Nirsevimab-Alip carries an FDA biosimilar suffix on Nirsevimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:7K5O7P6QIU,K1:7K5O7P6QIU#lpyl,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Loncastuximab tesirine"",""b"":""Loncastuximab Tesirine-Lpyl"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:LDJ89SS0YG,K1:LDJ89SS0YG#axgb,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Mosunetuzumab"",""b"":""Mosunetuzumab-Axgb"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Mosunetuzumab-Axgb carries an FDA biosimilar suffix on Mosunetuzumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:0H8KZ470DW,K1:M32RH9MFGP,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Serdexmethylphenidate"",""b"":""Dexmethylphenidate"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:FN54BT298Y,K1:M32RH9MFGP,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Serdexmethylphenidate Chloride"",""b"":""Dexmethylphenidate"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:0JSR7Z0NB6,K1:0JSR7Z0NB6#lpuj,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Amivantamab"",""b"":""Amivantamab and Hyaluronidase-Lpuj"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:0JSR7Z0NB6,K1:0JSR7Z0NB6#vmjw,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Amivantamab"",""b"":""Amivantamab-Vmjw"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Amivantamab-Vmjw carries an FDA biosimilar suffix on Amivantamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:AE72RB1W1X,K1:AE72RB1W1X#zbco,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Zenocutuzumab"",""b"":""Zenocutuzumab-Zbco"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Zenocutuzumab-Zbco carries an FDA biosimilar suffix on Zenocutuzumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:0KVO411B3N,K1:0KVO411B3N#jsgr,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Tislelizumab"",""b"":""Tislelizumab-Jsgr"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Tislelizumab-Jsgr carries an FDA biosimilar suffix on Tislelizumab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:4YV4KW88GD,K1:4YV4KW88GD#nbln,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Pegzilarginase"",""b"":""Pegzilarginase-Nbln"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Pegzilarginase-Nbln carries an FDA biosimilar suffix on Pegzilarginase; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:AF75XOF6W3,K1:AF75XOF6W3#rmbw,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Relatlimab"",""b"":""Relatlimab-Rmbw"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Relatlimab-Rmbw carries an FDA biosimilar suffix on Relatlimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:N658GY6L3E,K1:N658GY6L3E#tebn,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Tebentafusp"",""b"":""Tebentafusp-Tebn"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:69G8BD63PP,K1:P2AWN9VSQ6,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Bortezomib"",""b"":""BORTEZOMIB D-MANNITOL"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:4YO6QT3SZ9,K1:7CJ707H131,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Fosifloxuridine nafalbenamide"",""b"":""Fosifloxuridine"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:Z9U2SS9ZC8,K1:Z9U2SS9ZC8#vvze,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Veligrotug"",""b"":""Veligrotug-Vvze"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:5IB2J79MCX,K1:5IB2J79MCX#sbzo,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Spesolimab"",""b"":""Spesolimab-Sbzo"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Spesolimab-Sbzo carries an FDA biosimilar suffix on Spesolimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:KRJ8H9BOG7,K1:S07O44R1ZM,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Vocacapsaicin"",""b"":""Capsaicin"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:8JXN261VVA,K1:8JXN261VVA#tpzi,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Toripalimab"",""b"":""Toripalimab-Tpzi"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Toripalimab-Tpzi carries an FDA biosimilar suffix on Toripalimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:4O4QWG0B3C,K1:ZDR4QSJ43F,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Human Interleukin-6"",""b"":""IRX-2"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:X62226112J,K1:ZDR4QSJ43F,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Interleukin-1 .beta. Human"",""b"":""IRX-2"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:ZDR4QSJ43F,K2:MZOFCQQQCNRIBI-VMXHOPILSA-N,R10-GSRS-MIXTURE,keep_separate,"{""a"":""IRX-2"",""b"":""TNF-ALPHA"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:0JJ21K6L2I,K1:0JJ21K6L2I#bbfg,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Pozelimab"",""b"":""Pozelimab-Bbfg"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Pozelimab-Bbfg carries an FDA biosimilar suffix on Pozelimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:7KYP9TKT70,K1:O84C90HH2L,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""HILTONOL"",""b"":""POLYINOSINIC-POLYCYTIDYLIC Acid (HIGH MW)"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:L15LO3W1XX,K1:L15LO3W1XX#pvzy,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Pivekimab sunirine"",""b"":""Pivekimab Sunirine-Pvzy"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:2Y3T5IF01Z,K1:2Y3T5IF01Z#dlwr,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Retifanlimab"",""b"":""Retifanlimab-Dlwr"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Retifanlimab-Dlwr carries an FDA biosimilar suffix on Retifanlimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:BKJ8M8G5HI,K1:PQ7XM37MVW,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Imatinib"",""b"":""IKT-001PRO Cation"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:PNW7GBB44P,K1:PNW7GBB44P#ipdl,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Cosibelimab"",""b"":""Cosibelimab-Ipdl"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Cosibelimab-Ipdl carries an FDA biosimilar suffix on Cosibelimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:92RU3N3Y1O,K1:RGS4T2AS00,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Dimethicone, Unspecified"",""b"":""Dimethicone 200"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:2Y53S6ATLU,K1:92RU3N3Y1O,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Dimethicone 350"",""b"":""Dimethicone, Unspecified"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:92RU3N3Y1O,K1:TYU5GP6XGE,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Dimethicone, Unspecified"",""b"":""Dimethicone 410"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:92RU3N3Y1O,K1:RO266O364U,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Dimethicone, Unspecified"",""b"":""Dimethicone 100"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:92RU3N3Y1O,K1:H8YMB5QY0D,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Dimethicone, Unspecified"",""b"":""Dimethicone 20"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:E9N7QV53AK,K1:J2KEK56NRS,EXCEPTION-ISOTOPOLOGUE,keep_separate,"{""a"":""DOTAMTATE PB-212"",""b"":""DOTAMTATE"",""origin"":""gsrs:target_is_parent"",""reason"":""DOTAMTATE PB-212 and DOTAMTATE differ in their isotopic layer; \u00a73.8 keeps isotopologues separate.""}"
K1:91O4LML611,K1:S7Q2ZW5MFS,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Ferric Cation"",""b"":""SBR-759"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:06P3KLK2J8,K1:06P3KLK2J8#gxbm,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Glofitamab"",""b"":""Glofitamab-Gxbm"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Glofitamab-Gxbm carries an FDA biosimilar suffix on Glofitamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:87M90CV8NC,K1:87M90CV8NC#aahu,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Nipocalimab"",""b"":""Nipocalimab-Aahu"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Nipocalimab-Aahu carries an FDA biosimilar suffix on Nipocalimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:3JYG22FD73,K1:6JKA7MAH9C,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Wood Creosote"",""b"":""GUAIACOL"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:1MXY2UM8NV,K1:3JYG22FD73,R10-GSRS-MIXTURE,keep_separate,"{""a"":""p-CRESOL"",""b"":""Wood Creosote"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:339NCG44TV,K1:3JYG22FD73,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Phenol"",""b"":""Wood Creosote"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:3JYG22FD73,K1:GGO4Y809LO,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Wood Creosote"",""b"":""METACRESOL"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_component""}"
K1:QQA9MLH692,K1:QQA9MLH692#cxix,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Tafasitamab"",""b"":""Tafasitamab-Cxix"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Tafasitamab-Cxix carries an FDA biosimilar suffix on Tafasitamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:GHX28QZ7DD,K1:GHX28QZ7DD#szsi,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Sibeprenlimab"",""b"":""Sibeprenlimab-Szsi"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Sibeprenlimab-Szsi carries an FDA biosimilar suffix on Sibeprenlimab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:6U90Y1795T,K1:RZ22DI43TP,R10-GSRS-MIXTURE,keep_separate,"{""a"":""COAGULATION FACTOR IX HUMAN"",""b"":""PROTHROMBIN COMPLEX CONCENTRATE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:3Z6S89TXPW,K1:RZ22DI43TP,R10-GSRS-MIXTURE,keep_separate,"{""a"":""PROTEIN C CONCENTRATE (HUMAN)"",""b"":""PROTHROMBIN COMPLEX CONCENTRATE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:90J3F6N5FN,K1:RZ22DI43TP,R10-GSRS-MIXTURE,keep_separate,"{""a"":""PROTEIN S HUMAN"",""b"":""PROTHROMBIN COMPLEX CONCENTRATE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:8FB1K07F16,K1:RZ22DI43TP,R10-GSRS-MIXTURE,keep_separate,"{""a"":""PROTHROMBIN"",""b"":""PROTHROMBIN COMPLEX CONCENTRATE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:0P94UQE6SY,K1:RZ22DI43TP,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Coagulation Factor X Human"",""b"":""PROTHROMBIN COMPLEX CONCENTRATE"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:45X7OU8C4J,K1:UKI9MLD5OI,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Domvanalimab"",""b"":""DOM"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
K1:IT942ZTH98,K1:R7T2XCO5ZU,R10-GSRS-MIXTURE,keep_separate,"{""a"":""Curcumin"",""b"":""Curcuminoids"",""origin"":""gsrs:target_is_mixture"",""relationship"":""target_is_mixture""}"
K1:D6OMY2L0WA,K1:D6OMY2L0WA#bysp,EXCEPTION-BIOSIMILAR,keep_separate,"{""a"":""Epcoritamab"",""b"":""Epcoritamab-Bysp"",""origin"":""gsrs:target_is_active_moiety"",""reason"":""Epcoritamab-Bysp carries an FDA biosimilar suffix on Epcoritamab; \u00a73.6 keeps each biosimilar on its own page.""}"
K1:4SED7F4BSG,K1:4SED7F4BSG#atga,R9-GSRS-ACTIVE-MOIETY,keep_separate,"{""a"":""Cipaglucosidase alfa"",""b"":""Cipaglucosidase Alfa-Atga"",""origin"":""gsrs:target_is_active_moiety"",""relationship"":""target_is_active_moiety""}"
