key,tier,displayName,has_unii,has_inchikey,is_combination
K1:K82DG47I0G,3,Pexastimogene devacirepvec,True,False,False
K1:K82E711D2W,3,Lobelia Erinus,True,False,False
K1:K85WE44TZ7,3,LY-3164530,True,False,False
K1:K86DZ9E8NS,3,Alisvetcel,True,False,False
K1:K8A4DG9RWV,3,Gruticibart,True,False,False
K1:K8F3G29S6Z,2,Passiflora Incarnata Flower,True,False,False
K1:K8LOR30915,3,Mango Seed Oil,True,False,False
K1:K8RW1TW3EM,3,Orvacabtagene autoleucel,True,False,False
K1:K911R84KEW,2,Margetuximab,True,False,False
K1:K911R84KEW#cmkb,2,Margetuximab-Cmkb,True,False,False
K1:K92YN3TS48,3,POTRAVITUG,True,False,False
K1:K96EGJ218N,3,Volrustomig,True,False,False
K1:K9M5MM2857,3,MK-2640,True,False,False
K1:KA8W5LDS6Z,3,Lorundrostat,True,True,False
K1:KAC8QY6TMN,3,Verzistobart,True,False,False
K1:KB7A32K6Z6,3,OB-002,True,False,False
K1:KBA5Y6X57N,3,Cavia Porcellus Hair,True,False,False
K1:KC5TM9J3T4,3,Donitabart,True,False,False
K1:KCL8LW427J,3,Bos Taurus Mesencephalon,True,False,False
K1:KCT7UM8G55,3,Linoserpaturev,True,False,False
K1:KD27950XHY,2,Rhamnus Cathartica Bark,True,False,False
K1:KDY94MAQ0U,3,Luveltamab tazide,True,False,False
K1:KE3U2023NP,2,Poractant alfa,True,False,False
K1:KEX1QY18OH,3,MVT-5873,True,False,False
K1:KF5Q0VDK1N,3,Pea Fiber,True,False,False
K1:KF6D9Z1MER,3,IMMUNOCYTOKINE NHS-IL12,True,False,False
K1:KG21X1090A,3,"LACTOFERRIN, BOVINE",True,False,False
K1:KG6VO684Z6,2,Polatuzumab vedotin,True,False,False
K1:KG6VO684Z6#piiq,2,Polatuzumab Vedotin-Piiq,True,False,False
K1:KGF2Q3P9BJ,3,Pradusinstobart,True,False,False
K1:KH2S76267N,3,Elettaria Cardamomum Whole,True,False,False
K1:KH3E3096OO,3,Mandarin Orange,True,False,False
K1:KHG83J8RMW,3,Acrixolimab,True,False,False
K1:KHI40967MV,2,Homalolepis Cedron Seed,True,False,False
K1:KK0Z92II8M,2,Aesculus Hippocastanum Flower,True,False,False
K1:KK8BAN51PF,3,Temavirsen,True,False,False
K1:KK93B9NF24,3,Cebsulfase alfa,True,False,False
K1:KKO873WR2Z,2,Radium Chloride,False,True,False
K1:KKQ6AQN9LH,3,Lademirsen,True,False,False
K1:KL893M3ZU7,2,Arginase-1,True,False,False
K1:KM02613O28,3,Sus Scrofa Testicle,True,False,False
K1:KM66971LVF,2,Black Pepper,True,False,False
K1:KN8YN5E9D5,3,Oloctinebart,True,False,False
K1:KNL22F1WCK,3,DALUTRAFUSP ALFA,True,False,False
K1:KNP55LBJ2N,3,Arvenacogene sanparvovec,True,False,False
K1:KO7V58BY40,3,Paecilomyces Variotii,True,False,False
K1:KOF6AD0GWS,3,POLYGLYCONATE,True,False,False
K1:KOP95331M4,2,Maftivimab,True,False,False
K1:KOS935A04V,2,Buchu,True,False,False
K1:KP04MH1JTT,3,Vamikibart,True,False,False
K1:KPD2N7348X,2,Aconitum Napellus Root,True,False,False
K1:KPF03O64AZ,3,Polygonatum Odoratum Root,True,False,False
K1:KPO1Z9N98A,3,Carya Glabra Pollen,True,False,False
K1:KPS1B1162N,2,Solanum Dulcamara Top,True,False,False
K1:KQ2N4RPK58,3,Bacillus Clausii,True,False,False
K1:KQV867ADR4,3,Everlasting Extract,True,False,False
K1:KQX236OK4U,3,Oat Bran,True,False,False
K1:KR89Q40F01,3,Regramostim,True,False,False
K1:KR9ZSKO5QE,2,Garetosmab,True,False,False
K1:KS4YMP5WRH,3,Imzokitug,True,False,False
K1:KT8AC75KUX,3,Verbrinacogene setparvovec,True,False,False
K1:KT9FN2JQGF,2,Physalia Physalis,True,False,False
K1:KTJCIKNF3F,3,Etrinabdione,True,True,False
K1:KU1MBT4JJB,3,Rinfabate,True,False,False
K1:KU1V1898XX,3,Ambrosia Trifida Pollen,True,False,False
K1:KU94FIY6JB,1,Papaya,True,False,False
K1:KUB8101TNF,3,Camellia Japonica Flower,True,False,False
K1:KUM75TD6SG,1,Elivaldogene autotemcel,True,False,False
K1:KUW1QG1ZM3,3,Siplizumab,True,False,False
K1:KV2ZKH0NIM,3,Tafolecimab,True,False,False
K1:KV3495SGKS,3,Desaspidin,True,True,False
K1:KVF2UY1OR4,3,CEVARETIGENE RITOPARVOVEC,True,False,False
K1:KVX79QFV4W,3,Pamiteplase,True,False,False
K1:KWL59W4L66,3,KUS-121 Free Acid,False,True,False
K1:KX1N4TV7UY,3,Abelacimab,True,False,False
K1:KX23AY2A39,3,COLULINTIDE,True,False,False
K1:KX44A9HM0B,3,Toralizumab,True,False,False
K1:KX7ZYR6OQW,3,Enadenotucirev,True,False,False
K1:KX89J0DFZ8,3,Imsidolimab,True,False,False
K1:KX8KZX98PB,3,Umizortamig,True,False,False
K1:KXG2PJ551I,1,Avelumab,True,False,False
K1:KXL6JKJ295,3,Envuretcel,True,False,False
K1:KYR8BR2X6O,3,Pyroxylin,True,False,False
K1:KZ3L01D2PC#live,2,"ROTAVIRUS, LIVE",True,False,False
K1:KZ9WFQ2NXF,3,Mitumomab,True,False,False
K1:KZW0R0686Q,2,Ethiodized Oil,True,False,False
K1:L00IP0ZI2B,3,Mitosper,True,False,False
K1:L0505LPC7O,3,MK-4721,True,False,False
K1:L07O8T40TE,3,Bifidobacterium Breve,True,False,False
K1:L0HR9A577V,1,Elranatamab,True,False,False
K1:L0PFEMQ1DT,3,Sus Scrofa Pituitary Gland,True,False,False
K1:L13YF113GN,2,Euphorbia,True,False,False
K1:L15LO3W1XX,1,Pivekimab sunirine,True,False,False
K1:L15LO3W1XX#pvzy,2,Pivekimab Sunirine-Pvzy,True,False,False
K1:L16Z5HLP8V,3,Acacia Dealbata Pollen,True,False,False
K1:L1977Q86S5,2,Human Rotavirus A Type G6P1A(8) Strain WI79 Live Antigen,True,False,False
K1:L1R0M8P1GD,3,TRK-950,True,False,False
K1:L1SQ55DADE,3,NNC0114-0006,True,False,False
K1:L2178V0V81,2,Olea Europaea Flower Bud,True,False,False
K1:L26E95NLRK,3,Custirsen,True,False,False
K1:L2REN9TU2D,3,Stapokibart,True,False,False
K1:L2V28YP49S,3,Parsnip,True,False,False
K1:L40FHW8ZD1,3,Tremacamra,True,False,False
K1:L4766ELH5T,3,PROGRAMMED CELL DEATH 1 LIGAND 1,True,False,False
K1:L479H0RS38,2,Buxus Sempervirens Leafy Twig,True,False,False
K1:L497I37F0C,3,Royal Jelly,True,False,False
K1:L4D9X59F34,3,Zedenoleucel,True,False,False
K1:L4W0HL3P0F,3,Euphrasia Officinalis Leaf,True,False,False
K1:L55HB62LXD,3,Lofacimig,True,False,False
K1:L56Z1JK48B,2,Carrot,True,False,False
K1:L5L45YGP1O,3,Ertumaxomab,True,False,False
K1:L62556GPXB,3,Tebotelimab,True,False,False
K1:L63DD62R8R,2,Pulex Irritans,True,False,False
K1:L65E7T81M5,3,Dulanermin,True,False,False
K1:L6O7WQK912,2,Glechoma Hederacea,True,False,False
K1:L6X13JKL8O,2,Kalanchoe Daigremontiana Leaf,True,False,False
K1:L7451S9126,1,Crizanlizumab,True,False,False
K1:L7451S9126#tmca,2,Crizanlizumab-Tmca,True,False,False
K1:L77OK410KW,3,Neisseria Meningitidis Group W-135 Capsular Polysaccharide Tetanus Toxoid Conjugate Antigen,True,False,False
K1:L7B16ESD1U,3,Anguilla Rostrata Blood Serum,True,False,False
K1:L7CHH2B2J0,2,DEFIBROTIDE SODIUM,True,False,False
K1:L7HT8F1ZOD,2,Soybean,True,False,False
K1:L7WXO2P5HM,3,"Poultry, Unspecified",True,False,False
K1:L879RBF1WN,3,Narcissus Pseudonarcissus Flower,True,False,False
K1:L87FF6DM10,3,Maletamer,True,False,False
K1:L8HDH9IB06,3,Autogene cevumeran,True,False,False
K1:L8LE0L691T,3,Ligelizumab,True,False,False
K1:L9153EKV2Y,1,Red Clover,True,False,False
K1:L93WSG9AAU,3,NG-641,True,False,False
K1:L98LJF15I9,3,Zinlirvimab,True,False,False
K1:LA5XH5E805,3,Hydnocarpus Castaneus Whole,True,False,False
K1:LA97176ILS,3,Dictamnus Dasycarpus Root Bark,True,False,False
K1:LB090AB8DB,3,BI-836826,True,False,False
K1:LB5Y64JOK0,2,Ancylostoma Caninum,True,False,False
K1:LC8MEV9S89,3,Morella Cerifera Pollen,True,False,False
K1:LCT264LTYE,3,Lulizumab pegol,True,False,False
K1:LD48NPB5QS,3,TILREKIMIG,True,False,False
K1:LD795V73G4,3,Sorghum Bicolor Pollen,True,False,False
K1:LD93JWY9D9,3,QUARATUSUGENE OZEPLASMID,True,False,False
K1:LDJ89SS0YG,2,Mosunetuzumab,True,False,False
K1:LDJ89SS0YG#axgb,2,Mosunetuzumab-Axgb,True,False,False
K1:LDO2FIQ61I,3,Rontalizumab,True,False,False
K1:LE7H2U7Z3S,3,Crataegus Oxyacantha Leaf,True,False,False
K1:LEN0OCZ4SH,3,Sonelokimab,True,False,False
K1:LF64CQ4EC6,3,Alextatug,True,False,False
K1:LFQ9PP64F2,3,Safimestomig,True,False,False
K1:LFY34YR2FB,3,Atexakin alfa,True,False,False
K1:LG7B4QT3EN,3,ENTACINGENE TURIPARVOVEC,True,False,False
K1:LGW2VY8NTG,3,Delpacibart zotadirsen,True,False,False
K1:LHC4W5LJH4,3,Ansornitinib,True,True,False
K1:LI86LS4ZUR,3,Rilogrotug,True,False,False
K1:LIA7Z4002P,2,Nadroparin calcium,True,False,False
K1:LJ16641SFT,3,Etirinotecan pegol,True,False,False
K1:LJ2LP0YL98,2,Streptococcus Pyogenes,True,False,False
K1:LJT6I6Z8FD,3,Fraxinus Velutina Pollen,True,False,False
K1:LKC0U3A8NJ,1,Evolocumab,True,False,False
K1:LKF1GL3PFT,3,ONTERODRIMER,True,False,False
K1:LL3U59WXR1,3,Izeltabart tapatansine,True,False,False
K1:LLM855Y3S3#gmod,2,Bulevirtide-Gmod,True,False,False
K1:LM25W02G91,3,Cistanche Deserticola Whole,True,False,False
K1:LN0SH02Y5M,3,Streptococcus Dysgalactiae,True,False,False
K1:LN7HYS3NX9,3,Nespecabtagene autoleucel,True,False,False
K1:LN7IM9RDEA,3,Ctenocephalides Canis,True,False,False
K1:LNG8RG3NMF,3,Trastuzumab imbotolimod,True,False,False
K1:LNN5K7KB5R,3,Trosunilimab,True,False,False
K1:LNT739I158,3,"LACTOSE, X-RAY Exposed (1000 RAD)",True,False,False
K1:LNU830UGAX,3,Afimkibart,True,False,False
K1:LOK3I16O7G,2,Teucrium Scorodonia Flowering Top,True,False,False
K1:LPT9GX4OUB,3,MEDI-0639,True,False,False
K1:LPW79O1J5Z,3,PF-03732010,True,False,False
K1:LQO3A9PGE4,3,Zifogaptide,True,False,False
K1:LR3UXN0193,2,Methoxy Polyethylene Glycol-Epoetin beta,True,False,False
K1:LSA9D0A43Q,3,Topsalysin,True,False,False
K1:LSO9H7UZ90,3,Pelacarsen,True,False,False
K1:LSU3YX0KZO,3,Molasses,True,False,False
K1:LSX3UPC7JY,3,YH-001,True,False,False
K1:LT369U66CE,1,Ibalizumab,True,False,False
K1:LT369U66CE#uiyk,2,Ibalizumab-Uiyk,True,False,False
K1:LUE8BK8H5Q,3,Sea Cucumber,True,False,False
K1:LUY6P8763W,3,Haemophilus Influenzae Type B Capsular Polysaccharide Meningococcal Outer Membrane Protein Conjugate Antigen,True,False,False
K1:LVB74L4PM2,3,Spevatamig,True,False,False
K1:LWH679P4S5,3,C-PHYCOCYANIN (GALDIERIA SULPHURARIA),True,False,False
K1:LX0XHE5NLN,3,Sus Scrofa Joint Capsule,True,False,False
K1:LX5H9JA46G,3,BONE MORPHOGENETIC PROTEIN 2,True,False,False
K1:LY8P78RG35,3,Samatatug zovodotin,True,False,False
K1:LYJ1AEJ9YH,3,Camidanlumab tesirine,True,False,False
K1:LYK65H95KT,3,Gulgafafusp alfa,True,False,False
K1:LYK98WP91F,3,Cetrelimab,True,False,False
K1:LZ0M43NNF2,2,Revumenib,True,True,False
K1:LZ88YF62H2,3,Ficerafusp alfa,True,False,False
K1:LZB7TFX1LT,2,Protortonia Cacti,True,False,False
K1:LZM5W2UC3I,3,Capromab,True,False,False
K1:LZZ0IC2EWP,3,Sasanlimab,True,False,False
K1:M007MRS6Z3,2,Malus Domestica Root,True,False,False
K1:M00ALT7DTN,3,Bezetabart,True,False,False
K1:M08917G08Z,3,Portulaca Oleracea Seed,True,False,False
K1:M09888Y92S,3,SILK FIBROIN,True,False,False
K1:M0G28FH9K1,3,Schinus Molle Pollen,True,False,False
K1:M0T18YH28D,2,Merbromin,True,True,False
K1:M15H03K69B,2,Porfimer,True,False,False
K1:M170940PMI,3,Anetumab ravtansine,True,False,False
K1:M1EGR25LBB,3,Vapaliximab,True,False,False
K1:M1F96IE0ZC,3,Glycyrrhiza Glabra Whole,True,False,False
K1:M1K0A3X96W,3,Plonmarlimab,True,False,False
K1:M2776SWB29,2,Bos Taurus Adrenal Gland,True,False,False
K1:M28OL1HH48,3,Croscarmellose Sodium,True,False,False
K1:M29DW54Q9E,3,White Pepper,True,False,False
K1:M2HPV837HO,2,Catumaxomab,True,False,False
K1:M2O62YTN42,2,Veronicastrum Virginicum Root,True,False,False
K1:M30XO5X4XD,2,Iris Germanica Var. Florentina Root,True,False,False
K1:M316WT19D8,3,PARNAPARIN,True,False,False
K1:M355PGI1TG,3,Nezastomig,True,False,False
K1:M3CPC50MZS,2,Linvoseltamab,True,False,False
K1:M3CPC50MZS#gcpt,2,Linvoseltamab-Gcpt,True,False,False
K1:M3S672G75O,3,Ambrosia Bidentata Pollen,True,False,False
K1:M46KZB8QXL,3,Quisovalimab,True,False,False
K1:M4F288ZCTR,1,HEPARIN CALCIUM,True,False,False
K1:M4Q33GWL9S,3,XMT-1592,True,False,False
K1:M55KSH2AGH,3,Lucorafusp alfa,True,False,False
K1:M55Q728KNA,3,Abicipar pegol,True,False,False
K1:M5EX3P489F,3,RECOMBINANT HUMAN KALLIKREIN-1,True,False,False
K1:M6030H73N9,3,Enoblituzumab,True,False,False
K1:M65IE9C8XJ,3,Proteoglycan 4,True,False,False
K1:M6936L953C,2,Aethusa Cynapium,True,False,False
K1:M6PBS85QD0,3,Troplasminogen alfa,True,False,False
K1:M6S840WXG5,3,Purslane,True,False,False
K1:M6U7MLY4HJ,3,ADCT-701,True,False,False
K1:M6XU683549,3,Sepia Esculenta Bone,True,False,False
K1:M739EB7427,2,Recombinant Respiratory Syncytial Virus PRE-FUSION F Protein Antigen,True,False,False
K1:M76FX2JZRM,3,Ecromeximab,True,False,False
K1:M7I74EX98E,3,Lysimachia,True,False,False
K1:M7QUY89S4O,2,Cupressus Sempervirens Leaf Oil,True,False,False
K1:M7T6H7D4IF,2,Polygala Senega Root,True,False,False
K1:M87C8Y2GMN,3,Ziralimumab,True,False,False
K1:M87UN67CKR,3,Cochlearia Officinalis Flowering Top,True,False,False
K1:M88B0M598L,3,Diclofenac etalhyaluronate,True,False,False
K1:M89N0Q7EQR,1,Aldesleukin,True,False,False
K1:M8FA2JKW5P,3,Rezetamig,True,False,False
K1:M8T7ST41L5,3,Pegsebrenatide,True,False,False
K1:M8YIA49Q2P,1,Morus Alba Leaf,True,False,False
K1:M8Z0AK5HFO,3,Cullen Corylifolium Whole,True,False,False
K1:M95KG522R0,2,Ofatumumab,True,False,False
K1:M98C8416QO,3,Kidney Bean,True,False,False
K1:M990N03611,3,Polygonum Aviculare Whole,True,False,False
K1:M9A6K387HU,3,Cadapersen,True,False,False
K1:M9C36LC10E,3,Salvia Officinalis Whole,True,False,False
K1:M9G2U96DUT,2,Ligustrum Fruit,True,False,False
K1:M9N48CJY6T,3,Timrepigene emparvovec,True,False,False
K1:M9NPL5PYM6,3,OBUDANERSEN,True,False,False
K1:M9SE4M9U1V,3,Barecetamab,True,False,False
K1:M9VVZ08EKQ,2,Comfrey Root,True,False,False
K1:M9WGG9Z9GK,3,Sweet Potato,True,False,False
K1:MA05AF40UO,3,Pimivalimab,True,False,False
K1:MA59O0RPES,3,ABBV-257,True,False,False
K1:MA9CQJ3F7F,2,Avena Sativa Flowering Top,True,False,False
K1:MAH7ZHD7ZJ,2,OMIDUBICEL NON-CULTURED FRACTION,True,False,False
K1:MAO53YB5PV,3,Cassava,True,False,False
K1:MCT9H26JQY,3,Nucresiran,True,False,False
K1:MD885NVL3Q,3,Roconkibart,True,False,False
K1:MDU02P1FZZ,2,Viscum Album Stem,True,False,False
K1:MDU8BQ474H,1,TILMANOCEPT,True,False,False
K1:ME55QQ2R4N,3,Palsucibep pegol,True,False,False
K1:ME6UG23L4A,3,CREXAVIBART,True,False,False
K1:MED485W763,3,Namilumab,True,False,False
K1:MEE8487RTP,1,Betibeglogene autotemcel,True,False,False
K1:MF4E5I2OUQ,3,Quercus Spp. Whole,True,False,False
K1:MF4P7VQ2K8,3,Tavokinogene telseplasmid,True,False,False
K1:MF7T8BM40A,3,Myristica Fragrans Whole,True,False,False
K1:MFB3FSW75U,3,Ixoberogene soroparvovec,True,False,False
K1:MFZ8I7277D,2,Measles Virus Strain Enders' Attenuated Edmonston Live Antigen,True,False,False
K1:MFZ8I7277D#live,2,MEASLES VIRUS VACCINE LIVE,True,False,False
K1:MG4M3QB242,3,Matuzumab,True,False,False
K1:MGR889C1JE,3,Acer Negundo Wood,True,False,False
K1:MGW2V5VJ5J,3,Ibentatug,True,False,False
K1:MH8LWM8ARN,3,NEPRILYSIN,True,False,False
K1:MJ95C3OH47,3,Olea Europaea Leaf,True,False,False
K1:MK2074187Z,2,Okoubaka Aubrevillei Bark,True,False,False
K1:ML644HED2V,2,Quercus Robur Flower,True,False,False
K1:ML78ZA3RNC,3,Valanafusp alfa,True,False,False
K1:MLU3LU3EVV,2,Onasemnogene abeparvovec,True,False,False
K1:MM2Y21LFIT,3,Rhododendron Aureum Whole,True,False,False
K1:MN18OTN73W,2,"Thyroid, Bovine",True,False,False
K1:MN25R0HH5A,2,Mulberry,True,False,False
K1:MNA8KG5NQ9,2,Purified Peanut Protein Extract,True,False,False
K1:MNX9BG4BZK,3,Caxmotabart entudotin,True,False,False
K1:MO4K3GDN1I,3,Emibetuzumab,True,False,False
K1:MO892VI77K,2,Strophanthus Hispidus Seed,True,False,False
K1:MO9DK65G18,2,Schisandra Chinensis Seed,True,False,False
K1:MOD3RG31RS,3,Simoladagene autotemcel,True,False,False
K1:MOF3Z6Z30Z,3,TIRNOVETMAB,True,False,False
K1:MOQ3RNM0SV,2,PENTASTARCH,True,False,False
K1:MRJ667KA5E,2,Methylcellulose (4000 MPA.S),True,False,False
K1:MRO1FS760M,2,Inonotus Obliquus Fruiting Body,True,False,False
K1:MRS84YT9L2,3,Coltuximab ravtansine,True,False,False
K1:MS1J9720WC,3,Onartuzumab,True,False,False
K1:MTM792B442,3,Olaptesed pegol,True,False,False
K1:MU4128F2CO,3,Canoctakin,True,False,False
K1:MUE8Y11327,2,Arnica Montana Root,True,False,False
K1:MUN0TBE4PE,2,Populus Tremuloides Whole,True,False,False
K1:MW4WH76RVY,3,IRL-201104,True,False,False
K1:MX7553JF12,3,Lathyrus Sativus Whole,True,False,False
K1:MY9Z7GDJ8J,3,Tilavonemab,True,False,False
K1:MYN27RGLNV,3,Bartonella Washoensis DNA,True,False,False
K1:MZ9HYX43XA,3,Sonruvetcel,True,False,False
K1:MZP2508BRR,2,Cardiospermum Halicacabum Flowering Top,True,False,False
K1:N09QLW5PXU,3,Cetocycline,True,True,False
K1:N0GBZ1GWC2,3,Trontinemab,True,False,False
K1:N0K2Z502R6,2,Guaiacum Officinale Resin,True,False,False
K1:N0Y68724R3,2,Buckwheat,True,False,False
K1:N0YWS8X3S9,3,Adakitug,True,False,False
K1:N13C5G13WO,3,Lacquertree,True,False,False
K1:N15SW1DIV8,1,Bimagrumab,True,False,False
K1:N19A0T0E5J,1,Parathyroid hormone,True,False,False
K1:N1G291SC6Q,3,Lactobacillus Paracasei,True,False,False
K1:N1IOA09R6A,3,Pascolizumab,True,False,False
K1:N1R7LRU866,3,Bos Taurus Somatic Nerve,True,False,False
K1:N20DAF8188,3,Viola Japonica Whole,True,False,False
K1:N2H0RP6IHR,3,Davutamig,True,False,False
K1:N2Q7V645PL,3,Oberotatug ravtansine,True,False,False
K1:N2UDM48ZD6,2,Beta Vulgaris Root Fructooligosaccharides,True,False,False
K1:N364973Y9Q,2,Watermelon Seed,True,False,False
K1:N36VHK46PR,2,Raxtozinameran,True,False,False
K1:N38TVC63NU,3,BNT-162A1,True,False,False
K1:N4606MB5HM,3,Dapirolizumab pegol,True,False,False
K1:N47C1SHV0F,2,Streptococcus Pneumoniae Type 10a Capsular Polysaccharide Diphtheria Crm197 Protein Conjugate Antigen,True,False,False
K1:N4LEE4Z93J,2,Oenanthe Aquatica Fruit,True,False,False
K1:N4PY4N58R9,3,Umitrelimorgene autodencel,True,False,False
K1:N4U494DYS5,3,Senna Occidentalis,True,False,False
K1:N51SPD4A45,3,Bordetella Pertussis Toxoid Antigen (FORMALDEHYDE INACTIVATED),True,False,False
K1:N52MIQ81ZW,3,Rumex Acetosella Pollen,True,False,False
K1:N59C6T6D72,3,Yucca,True,False,False
K1:N5WBB45U8L,3,ANX-005,True,False,False
K1:N658GY6L3E,2,Tebentafusp,True,False,False
K1:N658GY6L3E#tebn,2,Tebentafusp-Tebn,True,False,False
K1:N6K5787QVP,2,Light Mineral Oil,True,False,False
K1:N6PP9YK49B,3,Alpitatug,True,False,False
K1:N6R0856Z79,3,Sus Scrofa Hypothalamus,True,False,False
K1:N6SVN735GY,3,Bermekimab,True,False,False
K1:N70J8Y06YN,3,Emfilermin,True,False,False
K1:N76K76PTFU,3,Ceanothus Integerrimus Whole,True,False,False
K1:N7FC535Q3R,3,Verbascum Densiflorum Flower,True,False,False
K1:N7FO1V18PR,3,Eramkafusp alfa,True,False,False
K1:N7Q9NLF11I,3,Etesevimab,True,False,False
K1:N7QBR4212V,2,Egg Shell Membrane,True,False,False
K1:N824AOU5XV,1,Pegvisomant,True,False,False
K1:N8C4A9A49H,2,Galium Odoratum,True,False,False
K1:N8O7MY0VNS,3,Lacutamab,True,False,False
K1:N8R9GL539D,1,Streptococcus Pneumoniae Type 5 Capsular Polysaccharide Antigen,True,False,False
K1:N91637DNW9,3,Chickpea,True,False,False
K1:N9288CD508,2,Bloodroot,True,False,False
K1:N94833051K,2,Fibrinogen Concentrate (Human),True,False,False
K1:N94C2U587S,2,Ruta Graveolens Flowering Top,True,False,False
K1:N967BGT6XW,1,Streptococcus Pneumoniae Type 11a Capsular Polysaccharide Antigen,True,False,False
K1:N9792TU98I,3,Fuligo Septica,True,False,False
K1:N9D69B2Q7Y,3,String Bean,True,False,False
K1:NA676B3565,3,DFP-13318,True,False,False
K1:NBU8H1YFTO,2,Bovine Type Ii Collagen (NASAL SEPTUM),True,False,False
K1:NC11WKO35D,3,Bapineuzumab,True,False,False
K1:NC1P15G4KZ,3,Astragalus Nuttallii Leaf,True,False,False
K1:NC5L6FUN6X,3,Trevotamig,True,False,False
K1:NCM5G1A67U,3,Human Coxsackievirus B,True,False,False
K1:ND296JF21I,3,Nadunolimab,True,False,False
K1:ND3X3A4J22,3,Coleus Amboinicus Hydrophobic Extract,True,False,False
K1:ND470TT8Y3,3,Acimtamig,True,False,False
K1:NDM64RSJ42,3,Pasritamig,True,False,False
K1:NET3NQ7GVS,3,Bemdaneprocel,True,False,False
K1:NF30MCQ9AC,3,Bartonella Vinsonii,True,False,False
K1:NFH8D7ZGF5,3,Davamotecan pegadexamer,True,False,False
K1:NG0U89QRD8,3,Arnica Angustifolia Flower,True,False,False
K1:NG7PRUZQ2B,3,Bartonella Henselae DNA,True,False,False
K1:NH2KG73JZY,3,Amezosvatein,True,False,False
K1:NHV2K1OUDH,2,Tilia X Europaea Flower,True,False,False
K1:NIJ0Z7376A,3,Morus Rubra Whole,True,False,False
K1:NJN80GZ34N,2,Blessed Thistle,True,False,False
K1:NKC6YR89C7,3,Remvulimorgene autoleucel,True,False,False
K1:NKI8W09136,2,Silphium Laciniatum,True,False,False
K1:NKU2TZDAK2,3,Phylloquinone Omega-Hydroxylase Cyp4f11,True,False,False
K1:NL06848HBQ,3,HU8F4,True,False,False
K1:NM384AFV9H,3,Quercus Kelloggii Whole,True,False,False
K1:NM4FH5S2OW,3,BIDRIDISTROGENE XEBOPARVOVEC,True,False,False
K1:NMQ347994Z,2,Cyclomethicone,True,False,False
K1:NN2P9VPL7M,2,Thyroglobulin,True,False,False
K1:NN413ZO15B,3,Apc-356434,True,False,False
K1:NN52U3ZACZ,3,Streptococcus Salivarius,True,False,False
K1:NNQ0PKZ9EV,3,SIG12D LODER,True,False,False
K1:NNR1301B0H,3,Francisella Tularensis,True,False,False
K1:NNV2379HKR,3,Streptococcus Viridans Group,True,False,False
K1:NO8P209GIH,3,Dioscorea Cayenensis Tuber,True,False,False
K1:NOP2Y096GV,1,Retatrutide,True,False,False
K1:NOP7H79PMF,2,Viburnum Lantana Flower Bud,True,False,False
K1:NOU2FB51TW,3,Luo Han Guo,True,False,False
K1:NP6CFH3G8H,3,GAVOCABTAGENE AUTOLEUCEL,True,False,False
K1:NPU9M2E6L8,2,Methylcellulose (15 MPA.S),True,False,False
K1:NQX84Z32G6,3,Oryctolagus Cuniculus Uterus,True,False,False
K1:NQX9KB6PCL,1,Somatropin,True,False,False
K1:NR1A27F29O,3,Rosmarinus Officinalis Flower,True,False,False
K1:NR4MAD6PPB,3,Lodapolimab,True,False,False
K1:NRA4497HC5,3,Bambusa Bambos Stem,True,False,False
K1:NS5GTS5FLQ,3,Misitatug blivedotin,True,False,False
K1:NS8KR4RV8W,3,GEMIBOTULINUMTOXIN A,True,False,False
K1:NSN3MQO38G,3,Phyllanthus Niruri Whole,True,False,False
K1:NT24A1359E,3,Betel,True,False,False
K1:NT52AMP29J,3,Crataegus Monogyna Flower,True,False,False
K1:NT5NN5KL16,3,Pumice,True,False,False
K1:NT5UBA3P7Z,3,Pinus Spp. Whole,True,False,False
K1:NTY9893GD0,3,Ocaratuzumab,True,False,False
K1:NU23Q531G1,2,Catridecacog,True,False,False
K1:NU51FEX15J,3,Suvutresgene autoleucel,True,False,False
K1:NU90V55F8I,1,Sarilumab,True,False,False
K1:NUB86ZJ8XT,3,Inpegsomatropin,True,False,False
K1:NV26E66EB5,3,Cibotercept,True,False,False
K1:NV32768L81,3,ADU-S100 Free Acid,True,True,False
K1:NVE35UH48R,3,SKL-27969,True,False,False
K1:NVE3OIU59D,2,Acer Campestre Leaf Bud,True,False,False
K1:NVK87P6NXW,3,Lonimecgene renparvovec,True,False,False
K1:NW9K8C1JN3,3,Bintrafusp alfa,True,False,False
K1:NWV8DWU7QM,3,Rademikibart,True,False,False
K1:NX1D2N7DIP,2,Conium Maculatum Leaf,True,False,False
K1:NX3NW9MM9W,3,Visugromab,True,False,False
K1:NX5QFO4QGS,3,Visepegenatide,True,False,False
K1:NX974IRT8E,3,Melaleuca Quinquenervia Pollen,True,False,False
K1:NXQ9Y7M8UC,3,Birinkibart,True,False,False
K1:NYM5HO7I39,3,Loncastuximab,True,False,False
K1:NYY23HEN06,3,Silybum Marianum Seed Oil,True,False,False
K1:NYZ11835VX,3,EFMARODOCOKIN ALFA,True,False,False
K1:NZ380IC494,3,Tylophora Indica Whole,True,False,False
K1:NZ8M50KKRG,1,Mecasermin rinfabate,True,False,False
K1:NZ9K157KLX,2,Bovine Type I Collagen (ACHILLES TENDON),True,False,False
K1:O021JGR97X,2,Aletris Farinosa Root,True,False,False
